agrn,Location_code,Location_Name,STATE,council_key,disaster_start_date,feature,original_value,usable_value,unit,source_year,measurement_date,publication_date,lag_days,missingness_status,source_dataset,source_file,source_sheet,source_excel_row,retrospective_eligible,strict_ex_ante_certified,leakage_note,definition_status
1012,10250,Ballina,New South Wales,ballina,2022-02-22,current_ratio,2.7,2.7,multiple,2020-21,2021-06-30,,237.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2020-2021.xlsx,Councils,6,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1012,10250,Ballina,New South Wales,ballina,2022-02-22,operating_ratio_pct,5.37,5.37,percent,2020-21,2021-06-30,,237.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2020-2021.xlsx,Councils,6,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,AASB15/1058 and lease regime
1012,10250,Ballina,New South Wales,ballina,2022-02-22,own_source_pct,64.08,64.08,percent,2020-21,2021-06-30,,237.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2020-2021.xlsx,Councils,6,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1012,10250,Ballina,New South Wales,ballina,2022-02-22,grants_pct,35.389745150668254,35.389745150668254,percent,2020-21,2021-06-30,,237.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2020-2021.xlsx,Councils,6,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1012,10250,Ballina,New South Wales,ballina,2022-02-22,debt_service_cover,3.18,3.18,multiple,2020-21,2021-06-30,,237.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2020-2021.xlsx,Councils,6,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1012,10250,Ballina,New South Wales,ballina,2022-02-22,debt_service_ratio_pct,10.720426919656092,10.720426919656092,percent,2020-21,2021-06-30,,237.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2020-2021.xlsx,Councils,6,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1012,10250,Ballina,New South Wales,ballina,2022-02-22,population,45217.0,45217.0,persons,2020-21,2021-06-30,,237.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2020-2021.xlsx,Councils,6,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1012,10250,Ballina,New South Wales,ballina,2022-02-22,road_km,714.8335,714.8335,km,2020-21,2021-06-30,,237.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2020-2021.xlsx,Councils,6,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1012,10250,Ballina,New South Wales,ballina,2022-02-22,prior_recorded_activation_events,2.0,,events,snapshot 2026-08-11,2021-03-10,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1012,10250,Ballina,New South Wales,ballina,2022-02-22,prior_recorded_disaster_events,2.0,,events,snapshot 2026-08-11,2021-03-10,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1012,10250,Ballina,New South Wales,ballina,2022-02-22,prior_recorded_C_events,1.0,,events,snapshot 2026-08-11,2021-03-10,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1012,10250,Ballina,New South Wales,ballina,2022-02-22,prior_recorded_D_events,1.0,,events,snapshot 2026-08-11,2021-03-10,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1012,10250,Ballina,New South Wales,ballina,2022-02-22,staffing_FTE,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1012,10250,Ballina,New South Wales,ballina,2022-02-22,remoteness,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1012,10250,Ballina,New South Wales,ballina,2022-02-22,prior_funding_receipt_experience,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1198,10250,Ballina,New South Wales,ballina,2025-03-03,cash_cover_months,10.768,10.768,months,2023-24,2024-06-30,,246.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2023-24.xlsx,Councils ,6,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit"
1198,10250,Ballina,New South Wales,ballina,2025-03-03,current_ratio,2.1097,2.1097,multiple,2023-24,2024-06-30,,246.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2023-24.xlsx,Councils ,6,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1198,10250,Ballina,New South Wales,ballina,2025-03-03,operating_ratio_pct,4.14,4.14,percent,2023-24,2024-06-30,,246.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2023-24.xlsx,Councils ,6,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,AASB15/1058 and lease regime
1198,10250,Ballina,New South Wales,ballina,2025-03-03,own_source_pct,69.37,69.37,percent,2023-24,2024-06-30,,246.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2023-24.xlsx,Councils ,6,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1198,10250,Ballina,New South Wales,ballina,2025-03-03,grants_pct,30.43713826776472,30.43713826776472,percent,2023-24,2024-06-30,,246.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2023-24.xlsx,Councils ,6,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1198,10250,Ballina,New South Wales,ballina,2025-03-03,debt_service_cover,2.5272,2.5272,multiple,2023-24,2024-06-30,,246.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2023-24.xlsx,Councils ,6,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1198,10250,Ballina,New South Wales,ballina,2025-03-03,debt_service_ratio_pct,13.198372791396048,13.198372791396048,percent,2023-24,2024-06-30,,246.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2023-24.xlsx,Councils ,6,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1198,10250,Ballina,New South Wales,ballina,2025-03-03,population,47935.0,47935.0,persons,2023-24,2024-06-30,,246.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2023-24.xlsx,Councils ,6,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1198,10250,Ballina,New South Wales,ballina,2025-03-03,road_km,718.901,718.901,km,2023-24,2024-06-30,,246.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2023-24.xlsx,Councils ,6,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1198,10250,Ballina,New South Wales,ballina,2025-03-03,prior_recorded_activation_events,3.0,,events,snapshot 2026-08-11,2022-02-22,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1198,10250,Ballina,New South Wales,ballina,2025-03-03,prior_recorded_disaster_events,3.0,,events,snapshot 2026-08-11,2022-02-22,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1198,10250,Ballina,New South Wales,ballina,2025-03-03,prior_recorded_C_events,2.0,,events,snapshot 2026-08-11,2022-02-22,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1198,10250,Ballina,New South Wales,ballina,2025-03-03,prior_recorded_D_events,2.0,,events,snapshot 2026-08-11,2022-02-22,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1198,10250,Ballina,New South Wales,ballina,2025-03-03,staffing_FTE,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1198,10250,Ballina,New South Wales,ballina,2025-03-03,remoteness,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1198,10250,Ballina,New South Wales,ballina,2025-03-03,prior_funding_receipt_experience,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
960,10470,Bathurst,New South Wales,bathurst,2021-03-10,cash_cover_months,7.81,7.81,months,2019-20,2020-06-30,,253.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,8,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit"
960,10470,Bathurst,New South Wales,bathurst,2021-03-10,current_ratio,0.95,0.95,multiple,2019-20,2020-06-30,,253.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,8,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
960,10470,Bathurst,New South Wales,bathurst,2021-03-10,operating_ratio_pct,-21.84,-21.84,percent,2019-20,2020-06-30,,253.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,8,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,AASB15/1058 and lease regime
960,10470,Bathurst,New South Wales,bathurst,2021-03-10,own_source_pct,71.37,71.37,percent,2019-20,2020-06-30,,253.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,8,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
960,10470,Bathurst,New South Wales,bathurst,2021-03-10,grants_pct,28.629999999999995,28.629999999999995,percent,2019-20,2020-06-30,,253.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,8,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
960,10470,Bathurst,New South Wales,bathurst,2021-03-10,debt_service_cover,1.05,1.05,multiple,2019-20,2020-06-30,,253.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,8,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
960,10470,Bathurst,New South Wales,bathurst,2021-03-10,debt_service_ratio_pct,7.882360882968429,7.882360882968429,percent,2019-20,2020-06-30,,253.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,8,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
960,10470,Bathurst,New South Wales,bathurst,2021-03-10,population,43618.0,43618.0,persons,2019-20,2020-06-30,,253.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,8,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
960,10470,Bathurst,New South Wales,bathurst,2021-03-10,road_km,1357.0,1357.0,km,2019-20,2020-06-30,,253.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,8,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
