council_key,year_start,variable,raw_value,normalized_value,normalization_factor,source_status,source_file,source_sheet,source_cell,source_header,source_url,source_sha256,release_date,current_vintage_availability,retrieved_date
bathurst,2012,business_rates_aud,5150000,5150000.0,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,BY9,Total Business Rates Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
bathurst,2012,mining_rates_aud,11000,11000.0,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,CB9,Total Mining Rates Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
bathurst,2012,population,40253,40253.0,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,E9,Population,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
bathurst,2012,area_km2,,,,column_unavailable,time-series-data-1994-2015.xls,2012-13 DATA,,,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
bathurst,2012,road_reported_km,1391.74,1391.74,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,AD9,"Total Road Length (inlcuding local, regional & state) (km)",https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
begavalley,2012,operating_ratio_pct,-3.9,-3.9,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,CI10,Operating Performance Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
begavalley,2012,cash_cover_reported_months,12.3247,12.3247,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,CM10,Cash Expense Cover Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
begavalley,2012,current_ratio,2.5038,2.5038,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,CJ10,Unrestricted Current Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
begavalley,2012,own_source_pct,63.849999999999994,63.849999999999994,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,CG10,% Own Source Revenue,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
begavalley,2012,grants_pct,32.18962651135534,32.18962651135534,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,CH10,% Grants Revenue,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
begavalley,2012,debt_service_cover,5.0849,5.0849,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,CL10,Debt Service Cover ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
begavalley,2012,debt_service_ratio_pct,,,,column_unavailable,time-series-data-1994-2015.xls,2012-13 DATA,,,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
begavalley,2012,actual_maintenance_aud,9254000,9254000.0,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,BO10,Actual Asset Maintenance Expenditure 2012/13 ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
begavalley,2012,required_maintenance_aud,10782000,10782000.0,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,BP10,Required Asset Maintenance Expenditure 2012/13 ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
begavalley,2012,maintenance_reported_pct,0.8583,85.83,100.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,DL10,Asset Maintenance Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
begavalley,2012,total_revenue_including_capital_aud,83617,83617000.0,1000.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,V10,"2012/13 Total Revenue from Continuing Operations ($,000)",https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
begavalley,2012,total_expenses_aud,83106,83106000.0,1000.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,W10,2012/13 Total Expenses from Continuing Operations ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
begavalley,2012,result_before_capital_aud,,,,column_unavailable,time-series-data-1994-2015.xls,2012-13 DATA,,,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
begavalley,2012,residential_rates_aud,14894000,14894000.0,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,BS10,Total Residential Rates Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
begavalley,2012,farmland_rates_aud,1718000,1718000.0,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,BV10,Total Farmland Rates Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
begavalley,2012,business_rates_aud,1966000,1966000.0,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,BY10,Total Business Rates Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
begavalley,2012,mining_rates_aud,,,1.0,source_missing_or_nonnumeric,time-series-data-1994-2015.xls,2012-13 DATA,CB10,Total Mining Rates Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
begavalley,2012,population,33259,33259.0,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,E10,Population,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
begavalley,2012,area_km2,,,,column_unavailable,time-series-data-1994-2015.xls,2012-13 DATA,,,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
begavalley,2012,road_reported_km,1431.2379999999998,1431.2379999999998,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,AD10,"Total Road Length (inlcuding local, regional & state) (km)",https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
bellingen,2012,operating_ratio_pct,-17.59,-17.59,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,CI11,Operating Performance Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
bellingen,2012,cash_cover_reported_months,8.1589,8.1589,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,CM11,Cash Expense Cover Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
bellingen,2012,current_ratio,2.479,2.479,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,CJ11,Unrestricted Current Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
bellingen,2012,own_source_pct,60.73,60.73,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,CG11,% Own Source Revenue,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
bellingen,2012,grants_pct,29.233010366556,29.233010366556,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,CH11,% Grants Revenue,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
bellingen,2012,debt_service_cover,8.0254,8.0254,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,CL11,Debt Service Cover ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
bellingen,2012,debt_service_ratio_pct,,,,column_unavailable,time-series-data-1994-2015.xls,2012-13 DATA,,,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
bellingen,2012,actual_maintenance_aud,3656000,3656000.0,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,BO11,Actual Asset Maintenance Expenditure 2012/13 ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
bellingen,2012,required_maintenance_aud,3304000,3304000.0,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,BP11,Required Asset Maintenance Expenditure 2012/13 ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
bellingen,2012,maintenance_reported_pct,1.1065,110.65,100.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,DL11,Asset Maintenance Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
bellingen,2012,total_revenue_including_capital_aud,29518,29518000.0,1000.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,V11,"2012/13 Total Revenue from Continuing Operations ($,000)",https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
bellingen,2012,total_expenses_aud,32126,32126000.0,1000.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,W11,2012/13 Total Expenses from Continuing Operations ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
bellingen,2012,result_before_capital_aud,,,,column_unavailable,time-series-data-1994-2015.xls,2012-13 DATA,,,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
bellingen,2012,residential_rates_aud,4106000,4106000.0,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,BS11,Total Residential Rates Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
bellingen,2012,farmland_rates_aud,945000,945000.0,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,BV11,Total Farmland Rates Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
bellingen,2012,business_rates_aud,362000,362000.0,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,BY11,Total Business Rates Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
bellingen,2012,mining_rates_aud,,,1.0,source_missing_or_nonnumeric,time-series-data-1994-2015.xls,2012-13 DATA,CB11,Total Mining Rates Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
bellingen,2012,population,12819,12819.0,1.0,observed_numeric,time-series-data-1994-2015.xls,2012-13 DATA,E11,Population,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
bellingen,2012,area_km2,,,,column_unavailable,time-series-data-1994-2015.xls,2012-13 DATA,,,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-1994-2015.xls,402f2500192b0c6a614663072afe8404bb5b62cdf92d15fb1e73f8bd6199e608,,Historical first-release values not certified from current archive,2026-09-18
