council_key,prior_year,event_year,target_year,forecast_cutoff,fiscal_pair_available,cash_pair_available,maintenance_pair_available,event_exposure_values_available,fiscal_and_exposure_candidate,strict_ex_ante_ready,prior_financial_vintage_verified,exposure_publication_date_verified,reason
byron,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
byron,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
byron,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
byron,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
byron,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
byron,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
byron,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
byron,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
cabonne,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
cabonne,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
cabonne,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
cabonne,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
cabonne,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
cabonne,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
cabonne,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
cabonne,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
cabonne,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
cabonne,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
cabonne,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
camden,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
camden,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
camden,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
camden,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
camden,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
camden,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
camden,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
camden,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
camden,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
camden,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
camden,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
campbelltown,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
campbelltown,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
campbelltown,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
