council_key,target_year,forecast_cutoff,measurement_year,variable,value,availability_status,verified_ex_ante,report_release_upper_bound,source_file,source_location,reason
albury,2016,2016-07-01,2014,actual_maintenance_aud,9074000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2014-15_1.xls,"2014-15 Time Series Data, row 4; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2016,2016-07-01,2014,farmland_rates_aud,532000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2014-15_1.xls,"2014-15 Time Series Data, row 4; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2016,2016-07-01,2014,business_rates_aud,9445000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2014-15_1.xls,"2014-15 Time Series Data, row 4; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2016,2016-07-01,2014,mining_rates_aud,,missing_value,False,,time-series-data-2014-15_1.xls,"2014-15 Time Series Data, row 4; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2016,2016-07-01,2014,grants_pct,17.540000000000006,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2014-15_1.xls,"2014-15 Time Series Data, row 4; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2016,2016-07-01,2015,fesm_burned_ha,,exposure_history_not_extended,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
albury,2016,2016-07-01,2015,bushfire_declared_event_count,,exposure_history_not_extended,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
albury,2016,2016-07-01,2015,flood_declared_event_count,,exposure_history_not_extended,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
albury,2016,2016-07-01,2015,announced_target_fag_advance_pct,,announcement_not_verified,False,,,,"Applies to target entitlement paid in advance before target starts. Does NOT predict next target-end advance announcement, realised grant income or council damage."
albury,2017,2017-07-01,2015,operating_ratio_pct,12.98,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2015-16.xls,"2015-16 DATA, row 4; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,cash_cover_months,13.43,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2015-16.xls,"2015-16 DATA, row 4; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,current_ratio,3.29,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2015-16.xls,"2015-16 DATA, row 4; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,own_source_pct,81.31,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2015-16.xls,"2015-16 DATA, row 4; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,debt_service_cover,6.79,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2015-16.xls,"2015-16 DATA, row 4; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,debt_service_ratio_pct,5.641348609289806,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2015-16.xls,"2015-16 DATA, row 4; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,maintenance_ratio_pct,81.5624825428747,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2015-16.xls,"2015-16 DATA, row 4; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,population,51722.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2015-16.xls,"2015-16 DATA, row 4; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,road_km,,missing_value,False,,time-series-data-2015-16.xls,"2015-16 DATA, row 4; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,total_revenue_including_capital_aud,132186000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2015-16.xls,"2015-16 DATA, row 4; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,total_expenses_aud,101906000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2015-16.xls,"2015-16 DATA, row 4; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,residential_rates_aud,26493000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2015-16.xls,"2015-16 DATA, row 4; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,operating_grants_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,capital_grants_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,employee_cost_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,materials_services_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,depreciation_impairment_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,rates_annual_charges_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,user_charges_fees_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,other_revenue_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,interest_investment_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,borrowing_cost_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,other_expense_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,statement_total_revenue_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,statement_total_expenses_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,operating_revenue_ex_capital_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,result_before_capital_aud,,missing_value,False,,time-series-data-2015-16.xls,"2015-16 DATA, row 4; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,required_maintenance_aud,35802000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2015-16.xls,"2015-16 DATA, row 4; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,actual_maintenance_aud,29201000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2015-16.xls,"2015-16 DATA, row 4; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
albury,2017,2017-07-01,2015,farmland_rates_aud,504000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2015-16.xls,"2015-16 DATA, row 4; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
