council,council_key,year_start,financial_year,fiscal_source_file,fiscal_source_sheet,fiscal_excel_row,actual_maintenance_aud,required_maintenance_aud,maintenance_gap_aud,maintenance_ratio_pct,outcome_observed,outcome_quality_eligible,maintenance_conflict,cash_cover_months,current_ratio,operating_ratio_pct,own_source_pct,grants_pct,debt_service_cover,population,area_km2,road_km,road_expenditure_aud,classification,fesm_burned_ha,fesm_burned_pct_raw,fesm_extent_only_ha,fesm_min_fire_size_ha_exclusive,fesm_source_file,fesm_excel_total_row,fesm_status,boundary_change_flag,boundary_compatibility,physical_flood_status,verified_zero_all_disaster_exposure,bushfire_declared_event_count,bushfire_agrns,bushfire_declaration_status,flood_declared_event_count,flood_agrns,flood_declaration_status,all_declared_event_count,all_agrns,all_declaration_status,source_list_disagreement_count,open_ended_onset_event_count,known_prior_year_carryover_count,prior_fy_declared_event_count,declaration_vs_fesm_scope_difference,candidate_no_new_declared_event,candidate_strict_scoped_comparison,direct_infrastructure_damage_documented,direct_infrastructure_evidence_ids
Bayside,bayside,2020,2020-21,time-series-data-2020-2021.xlsx,Councils,9,16885000.0,20742000.0,3857000.0,81.40487898948993,True,True,False,33.09,3.36,-0.61,77.7,22.30241929631905,30.48,181472,49.9,365.23,8528000.0,Metropolitan,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,32.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
Bayside,bayside,2021,2021-22,time-series-data-2021-22.xlsx,Councils,9,26326000.0,26090000.0,-236000.0,100.9045611345343,True,True,False,36.7914,3.9735,5.62,60.71,39.29080442233196,42.8212,176061,50.6,370.22,15020720.483599998,Metropolitan,0.0,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,32.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,1012|1025,listed_event_onset,2,1012|1025,listed_event_onset,0.0,2.0,0.0,0.0,False,False,False,,
Bayside,bayside,2022,2022-23,time-series-data-2022-23.xlsx,Councils,9,27360000.0,28803000.0,1443000.0,94.99010519737529,True,True,False,37.5261,4.3394,8.91,71.15,28.78347704154756,11.5099,177945,50.6,370.22,21716000.0,Metropolitan,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,38.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,2.0,False,True,False,,
Bayside,bayside,2023,2023-24,time-series-data-2023-24.xlsx,Councils ,9,29066000.0,29049000.0,-17000.0,100.05852180797962,True,True,False,31.7464,4.6607,7.21,84.99,14.955070341530668,12.3392,185880,50.6,369.69,8490000.0,Metropolitan,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,38.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Bayside,bayside,2024,2024-25,time-series-data-2024-2025.xlsx,Councils ,9,27652000.0,31366000.0,3714000.0,88.15915322323535,True,True,False,,,,,15.420630984052549,,185880,50.6,369.69,20494000.0,Metropolitan,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,False,,
Bega Valley,begavalley,2017,2017-18,time-series-data-2017-2018.xls,2017-18 DATA (Final),10,9283000.0,11518000.0,2235000.0,80.59558951206807,True,True,False,12.83,2.0,1.14,69.68,30.32132188018185,28.7,34102,6278.9,1413.6399999999996,10303000.0,Regional Town/City,1343.35,0.21,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,37.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,798,listed_event_onset,0,,no_listed_event_onset_not_physical_zero,1,798,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
Bega Valley,begavalley,2018,2018-19,time-series-data-2018-2019.xlsx,2018_19_Councils,10,27335000.0,34165000.0,6830000.0,80.00878091614226,True,True,False,12.2,0.6,-9.9,66.8,33.2,2.8,34348,6278.9,1410.5,26856000.0,Regional Town/City,8852.4,1.4,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,37.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,820,listed_event_onset,0,,no_listed_event_onset_not_physical_zero,1,820,listed_event_onset,0.0,1.0,0.0,1.0,False,False,False,,
Bega Valley,begavalley,2019,2019-20,time-series-data-2019-2020.xlsx,Councils,10,23904000.0,24366000.0,462000.0,98.10391529180004,True,True,False,12.14,1.08,2.13,58.78,33.2,5.33,34476,6278.9,1482.9,7506000.0,Regional Town/City,339459.06,53.83,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,37.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,871,listed_event_onset,1,898,listed_event_onset,2,871|898,listed_event_onset,0.0,2.0,0.0,1.0,False,False,False,,
Bega Valley,begavalley,2020,2020-21,time-series-data-2020-2021.xlsx,Councils,10,27401000.0,24484000.0,-2917000.0,111.91390295703316,True,True,False,11.77,0.93,2.89,53.62,46.24666483628658,5.72,34727,6278.9,1493.4900000000002,6482000.0,Regional Town/City,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,37.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,5,922|923|936|960|970,listed_event_onset,5,922|923|936|960|970,listed_event_onset,0.0,5.0,0.0,2.0,False,False,False,,
Bega Valley,begavalley,2021,2021-22,time-series-data-2021-22.xlsx,Councils,10,19190000.0,21120000.0,1930000.0,90.86174242424242,True,True,False,12.2588,2.1328,11.77,46.62,53.375452754279785,9.0052,35761,6278.5,1540.6000000000004,10952000.0,Regional Town/City,0.0,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,37.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,987|1012,listed_event_onset,2,987|1012,listed_event_onset,0.0,2.0,0.0,5.0,False,False,False,,
Bega Valley,begavalley,2022,2022-23,time-series-data-2022-23.xlsx,Councils,10,12844000.0,11018000.0,-1826000.0,116.57288074060628,True,True,False,2.4228,2.8096,6.3,49.93,50.073728913530736,6.5195,35988,6278.5,1534.329,36074000.0,Regional Town/City,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,44.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1034,listed_event_onset,1,1034,listed_event_onset,0.0,1.0,0.0,2.0,False,False,False,,
Bega Valley,begavalley,2023,2023-24,time-series-data-2023-24.xlsx,Councils ,10,12372000.0,12014000.0,-358000.0,102.97985683369404,True,True,False,14.7432,3.7603,6.88,58.35,41.65395705740772,7.5523,36593,6278.5,1534.33,43843000.0,Regional Town/City,7165.84,1.14,205.47,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,44.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,1070,listed_event_onset,2,1086|1100,listed_event_onset,3,1070|1086|1100,listed_event_onset,0.0,3.0,0.0,1.0,False,False,False,,
Bega Valley,begavalley,2024,2024-25,time-series-data-2024-2025.xlsx,Councils ,10,12298000.0,11129000.0,-1169000.0,110.5040884176476,True,True,False,,,,,35.72550799525173,,36593,6278.5,1530.37,39878000.0,Regional Town/City,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1212,listed_event_onset,3,1200|1212|1217,listed_event_onset,0.0,3.0,0.0,3.0,False,False,False,,
Bellingen,bellingen,2017,2017-18,time-series-data-2017-2018.xls,2017-18 DATA (Final),11,3667000.0,3667000.0,0.0,100.0,True,True,False,6.51,2.33,0.51,63.41,36.585751922711786,6.34,12946,1600.4,598.5200000000001,8041000.0,Large Rural,550.2,0.35,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,42.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
Bellingen,bellingen,2018,2018-19,time-series-data-2018-2019.xlsx,2018_19_Councils,11,3923000.0,3923000.0,0.0,100.0,True,True,False,3.19,1.46,-12.43,68.81,31.19,3.42,12963,1600.4,584.47,9248000.0,Large Rural,73.59,0.05,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,42.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,834,listed_event_onset,1,834,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
Bellingen,bellingen,2019,2019-20,time-series-data-2019-2020.xlsx,Councils,11,4420000.0,4420000.0,0.0,100.0,True,True,False,4.18,2.56,-2.8,72.84,27.16,5.88,12996,1600.4,586.1400000000001,13393000.0,Large Rural,17265.35,10.76,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,42.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,871,listed_event_onset,1,898,listed_event_onset,2,871|898,listed_event_onset,0.0,2.0,0.0,1.0,False,False,False,,
Bellingen,bellingen,2020,2020-21,time-series-data-2020-2021.xlsx,Councils,11,3394000.0,3983000.0,589000.0,85.21215164448908,True,True,False,7.34,2.17,-1.99,58.37,41.07726944479844,5.2,13141,1600.4,610.081,15210000.0,Large Rural,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,42.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,943|960,listed_event_onset,2,943|960,listed_event_onset,0.0,2.0,0.0,2.0,False,False,False,,
Bellingen,bellingen,2021,2021-22,time-series-data-2021-22.xlsx,Councils,11,3639000.0,4313000.0,674000.0,84.37282633897519,True,True,False,9.9948,2.5806,8.77,53.84,45.97067969791204,7.5034,13197,1600.4,618.8000000000001,21682000.0,Large Rural,0.0,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,42.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1012,listed_event_onset,1,1012,listed_event_onset,0.0,1.0,0.0,2.0,False,False,False,,
Bellingen,bellingen,2022,2022-23,time-series-data-2022-23.xlsx,Councils,11,4048000.0,6771000.0,2723000.0,59.784374538472896,True,True,False,17.8243,2.7704,10.7,47.74,52.19350749947187,5.3941,13262,1600.4,617.6800000000001,18704000.0,Large Rural,22.76,0.02,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,50.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
Bellingen,bellingen,2023,2023-24,time-series-data-2023-24.xlsx,Councils ,11,2900000.0,7268000.0,4368000.0,39.900935608145296,True,True,False,19.4303,2.9226,5.61,56.15,43.81036878316621,4.3323,13278,1600.4,617.6800000000001,16016000.0,Large Rural,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,50.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Bellingen,bellingen,2024,2024-25,time-series-data-2024-2025.xlsx,Councils ,11,3491000.0,7956000.0,4465000.0,43.878833584715935,True,True,False,,,,,51.62943736563368,,13278,1600.4,617.6800000000001,17115000.0,Large Rural,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,1198|1212,listed_event_onset,2,1198|1212,listed_event_onset,0.0,2.0,0.0,0.0,False,False,False,,
Berrigan,berrigan,2017,2017-18,time-series-data-2017-2018.xls,2017-18 DATA (Final),12,4556000.0,4385000.0,-171000.0,103.89965792474344,True,True,False,27.97,7.24,18.24,61.16,38.83814168658489,48.7,8664,2065.8,1431.36,5754000.0,Large Rural,0.0,0,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,47.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
Berrigan,berrigan,2018,2018-19,time-series-data-2018-2019.xlsx,2018_19_Councils,12,5551000.0,4660000.0,-891000.0,119.12017167381974,True,True,False,29.33,6.79,8.65,59.29,40.71,35.08,8707,2065.8,1394.4299999999998,6846000.0,Large Rural,0.0,0,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,47.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,911,listed_event_onset,1,911,listed_event_onset,0.0,0.0,0.0,0.0,False,False,False,,
Berrigan,berrigan,2019,2019-20,time-series-data-2019-2020.xlsx,Councils,12,5467000.0,5242000.0,-225000.0,104.29225486455552,True,True,False,27.88,4.33,5.6,56.76,43.24,18.27,8750,2065.8,1394.7399999999998,6489000.0,Large Rural,0.0,0,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,47.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
Berrigan,berrigan,2020,2020-21,time-series-data-2020-2021.xlsx,Councils,12,5218000.0,4232000.0,-986000.0,123.29867674858222,True,True,False,25.87,5.01,4.02,50.84,49.15700026975991,15.4,8784,2065.8,1395.586,,Large Rural,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,47.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Berrigan,berrigan,2021,2021-22,time-series-data-2021-22.xlsx,Councils,12,5455000.0,5131000.0,-324000.0,106.31455856558176,True,True,False,11.2855,3.9414,-2.0,53.26,46.736073059360734,10.1538,8612,2065.9,1392.4,,Large Rural,0.0,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,47.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,987|1001,listed_event_onset,2,987|1001,listed_event_onset,0.0,2.0,0.0,0.0,False,False,False,,
Berrigan,berrigan,2022,2022-23,time-series-data-2022-23.xlsx,Councils,12,6018000.0,5259000.0,-759000.0,114.43240159726184,True,True,False,23.0087,5.2154,-5.9,47.26,52.73891535916968,16.3015,8653,2065.9,1351.64,10288000.0,Large Rural,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,56.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1034,listed_event_onset,1,1034,listed_event_onset,0.0,1.0,0.0,2.0,False,False,False,,
Berrigan,berrigan,2023,2023-24,time-series-data-2023-24.xlsx,Councils ,12,6067000.0,4313000.0,-1754000.0,140.66774866682124,True,True,False,24.4473,4.4439,-9.95,52.24,47.76012637477273,8.2568,8666,2065.9,1350.84,9043000.0,Large Rural,98.7,0.05,98.7,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,56.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
Berrigan,berrigan,2024,2024-25,time-series-data-2024-2025.xlsx,Councils ,12,3756000.0,3711000.0,-45000.0,101.21261115602265,True,True,False,,,,,30.894780747887268,,8666,2065.9,1375.0,7794000.0,Large Rural,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,False,,
Blacktown,blacktown,2017,2017-18,time-series-data-2017-2018.xls,2017-18 DATA (Final),13,62724000.0,62992000.0,268000.0,99.5745491490983,True,True,False,21.91,3.05,-6.7,46.27,53.726600875004806,0.0,357479,247.0,1438.6699999999998,52961000.0,Metropolitan,0.0,0,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,52.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Blacktown,blacktown,2018,2018-19,time-series-data-2018-2019.xlsx,2018_19_Councils,13,69497000.0,71499000.0,2002000.0,97.19996083861312,True,True,False,19.12,3.15,-6.7,50.81,49.19,0.0,366534,240.0,1465.89,48695000.0,Metropolitan,0.0,0,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,52.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,833|834,listed_event_onset,2,833|834,listed_event_onset,0.0,2.0,0.0,0.0,False,False,False,,
Blacktown,blacktown,2019,2019-20,time-series-data-2019-2020.xlsx,Councils,13,63876063.8,63009887.0,-866176.799999997,101.37466807391672,True,True,False,21.16,2.74,-4.61,51.14,48.86,80.53,374451,240.0,1480.26,48079000.0,Metropolitan,0.0,0,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,52.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,898,listed_event_onset,1,898,listed_event_onset,0.0,1.0,0.0,2.0,False,False,False,,
Blacktown,blacktown,2020,2020-21,time-series-data-2020-2021.xlsx,Councils,13,72485000.0,73071000.0,586000.0,99.19804026221072,True,True,False,22.84,3.15,-7.75,54.48,44.00237440074049,79.57,382831,240.0,1506.846,55782000.0,Metropolitan,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,52.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,960,listed_event_onset,1,960,listed_event_onset,0.0,1.0,0.0,1.0,False,False,False,,
