council_key,year_start,financial_year,fesm_burned_ha,fesm_burned_pct_raw,fesm_extent_only_ha,fesm_min_fire_size_ha_exclusive,fesm_source_file,fesm_excel_total_row,fesm_status,boundary_change_flag,boundary_compatibility,physical_flood_status,verified_zero_all_disaster_exposure,bushfire_declared_event_count,bushfire_agrns,bushfire_declaration_status,flood_declared_event_count,flood_agrns,flood_declaration_status,all_declared_event_count,all_agrns,all_declaration_status,source_list_disagreement_count,open_ended_onset_event_count,known_prior_year_carryover_count,prior_fy_declared_event_count,declaration_vs_fesm_scope_difference,candidate_no_new_declared_event,candidate_strict_scoped_comparison,direct_infrastructure_damage_documented,direct_infrastructure_evidence_ids
bland,2024,2024-25,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,False,,
blayney,2017,2017-18,0.0,0,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,62.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,2.0,False,True,False,,
blayney,2018,2018-19,0.0,0,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,62.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
blayney,2019,2019-20,0.0,0,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,62.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,898,listed_event_onset,1,898,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
blayney,2020,2020-21,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,62.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
blayney,2021,2021-22,0.0,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,62.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,987|1001,listed_event_onset,2,987|1001,listed_event_onset,0.0,2.0,0.0,0.0,False,False,False,,
blayney,2022,2022-23,142.05,0.09,142.05,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,74.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,2,1052|1055,listed_event_onset,1,1034,listed_event_onset,3,1034|1052|1055,listed_event_onset,0.0,3.0,0.0,2.0,False,False,False,,
blayney,2023,2023-24,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,74.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,3.0,False,True,False,,
blayney,2024,2024-25,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,False,,
bluemountains,2017,2017-18,1987.54,1.39,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,67.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,False,,
bluemountains,2018,2018-19,0.0,0,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,67.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
bluemountains,2019,2019-20,66869.52,46.74,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,67.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,871,listed_event_onset,1,898,listed_event_onset,2,871|898,listed_event_onset,0.0,2.0,0.0,0.0,False,False,False,,
bluemountains,2020,2020-21,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,67.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,960,listed_event_onset,1,960,listed_event_onset,0.0,1.0,0.0,2.0,False,False,False,,
bluemountains,2021,2021-22,0.0,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,67.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,3,987|1012|1025,listed_event_onset,3,987|1012|1025,listed_event_onset,0.0,3.0,0.0,1.0,False,False,False,,
bluemountains,2022,2022-23,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,80.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,3.0,False,True,False,,
bluemountains,2023,2023-24,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,80.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1119,listed_event_onset,1,1119,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
bluemountains,2024,2024-25,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
bogan,2017,2017-18,0.0,0,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,72.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,2.0,False,True,False,,
bogan,2018,2018-19,0.0,0,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,72.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
bogan,2019,2019-20,0.0,0,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,72.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,916|917,listed_event_onset,2,916|917,listed_event_onset,0.0,2.0,0.0,0.0,False,False,False,,
bogan,2020,2020-21,686.85,0.04,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,72.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,960,listed_event_onset,1,960,listed_event_onset,0.0,1.0,0.0,2.0,False,False,False,,
bogan,2021,2021-22,0.0,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,72.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,987|1025,listed_event_onset,2,987|1025,listed_event_onset,0.0,2.0,0.0,1.0,False,False,False,,
bogan,2022,2022-23,13345.92,0.91,1151.63,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,86.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,1052,listed_event_onset,1,1034,listed_event_onset,2,1034|1052,listed_event_onset,0.0,2.0,0.0,2.0,False,False,False,,
bogan,2023,2023-24,1345.36,0.1,279.93,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,86.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,2.0,False,True,False,,
bogan,2024,2024-25,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,False,,
bourke,2017,2017-18,0.0,0,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,77.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
bourke,2018,2018-19,1755.11,0.04,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,77.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,False,,
bourke,2019,2019-20,0.0,0,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,77.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,916,listed_event_onset,1,916,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
bourke,2020,2020-21,401.32,0.01,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,77.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
bourke,2021,2021-22,0.0,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,77.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,987|1025,listed_event_onset,2,987|1025,listed_event_onset,0.0,2.0,0.0,0.0,False,False,False,,
bourke,2022,2022-23,1192.13,0.02,143.17,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,92.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1034,listed_event_onset,1,1034,listed_event_onset,0.0,1.0,0.0,2.0,False,False,False,,
bourke,2023,2023-24,3235.43,0.09,1907.21,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,92.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1105,listed_event_onset,1,1105,listed_event_onset,0.0,1.0,0.0,1.0,False,False,False,,
bourke,2024,2024-25,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1211,listed_event_onset,1,1211,listed_event_onset,0.0,1.0,0.0,1.0,False,False,False,,
brewarrina,2017,2017-18,0.0,0,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,82.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,2.0,False,True,False,,
brewarrina,2018,2018-19,0.0,0,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,82.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
brewarrina,2019,2019-20,0.0,0,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,82.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,916,listed_event_onset,1,916,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
brewarrina,2020,2020-21,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,82.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,960,listed_event_onset,2,949|960,listed_event_onset,0.0,2.0,0.0,1.0,False,False,False,,
brewarrina,2021,2021-22,23.83,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,82.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,987|1025,listed_event_onset,2,987|1025,listed_event_onset,0.0,2.0,0.0,2.0,False,False,False,,
brewarrina,2022,2022-23,10956.68,0.5700000000000001,495.26,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,98.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,1052,listed_event_onset,1,1034,listed_event_onset,2,1034|1052,listed_event_onset,0.0,2.0,0.0,2.0,False,False,False,,
brewarrina,2023,2023-24,15886.83,0.8300000000000001,2257.0,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,98.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,2.0,False,True,False,,
brewarrina,2024,2024-25,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1211,listed_event_onset,1,1211,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
brokenhill,2017,2017-18,0.0,0,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,87.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
brokenhill,2018,2018-19,0.0,0,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,87.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
brokenhill,2019,2019-20,0.0,0,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,87.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
brokenhill,2020,2020-21,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,87.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
brokenhill,2021,2021-22,0.0,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,87.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,987|1014,listed_event_onset,2,987|1014,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
brokenhill,2022,2022-23,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,104.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,2.0,False,True,False,,
brokenhill,2023,2023-24,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,104.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
