public_record_id,funding_round,funding_stream,applicant,council_key,applicant_type,project_asset_label,application_id,project_id,source_id,source_url,source_locator,source_version_date,status,eligibility_status,label_confidence,submission_date,decision_date,amount_requested_aud,amount_approved_aud,event,asset_type,assessment_score,recommendation,bcr,quality_note,repeated_label,same_label_row_count,supplemental_source_ids
QRA2022_T2_R027,2022 / 2021–22 event season,E,Mareeba Shire Council,QLD_mareeba,LOCAL_GOVERNMENT,Torwood Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 27",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R028,2022 / 2021–22 event season,E,Northern Peninsula Area Regional Council,QLD_northern_peninsula_area,LOCAL_GOVERNMENT,Ferry Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 28",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R029,2022 / 2021–22 event season,E,Palm Island Aboriginal Shire Council,QLD_palm_island,LOCAL_GOVERNMENT,Farm Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 29",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R030,2022 / 2021–22 event season,E,Palm Island Aboriginal Shire Council,QLD_palm_island,LOCAL_GOVERNMENT,Lower Weir Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 30",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R031,2022 / 2021–22 event season,E,Palm Island Aboriginal Shire Council,QLD_palm_island,LOCAL_GOVERNMENT,Mount Bentley Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 31",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R032,2022 / 2021–22 event season,E,Palm Island Aboriginal Shire Council,QLD_palm_island,LOCAL_GOVERNMENT,Sundowner Ridge Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 32",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R033,2022 / 2021–22 event season,E,Palm Island Aboriginal Shire Council,QLD_palm_island,LOCAL_GOVERNMENT,Tip Bypass Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 33",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R034,2022 / 2021–22 event season,E,Paroo Shire Council,QLD_paroo,LOCAL_GOVERNMENT,Humeburn Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 34",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R035,2022 / 2021–22 event season,E,Paroo Shire Council,QLD_paroo,LOCAL_GOVERNMENT,Mount Alfred Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 35",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R036,2022 / 2021–22 event season,E,Quilpie Shire Council,QLD_quilpie,LOCAL_GOVERNMENT,Old Charleville Road - 16-3_4B-Quilpie - Combined,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 36",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R037,2022 / 2021–22 event season,E,Richmond Shire Council,QLD_richmond,LOCAL_GOVERNMENT,Richmond - Croydon Road (A1),,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 37",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R038,2022 / 2021–22 event season,E,Torres Strait Island Regional Council,QLD_torres_strait_island,LOCAL_GOVERNMENT,Dauan (Mt Cornwallis Island) - Reservoir Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 38",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
