council_key,year_start,field,value,value_status,unit,source_document,source_url,source_year,source_table,original_file,original_sheet,original_excel_row,raw_value_in_v2,raw_value_stage,scope_note
eurobodalla,2020,actual_maintenance_aud,26301000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2020-2021.xlsx,Councils,43,26301000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
eurobodalla,2020,required_maintenance_aud,27110000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column required_maintenance_aud,time-series-data-2020-2021.xlsx,Councils,43,27110000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
eurobodalla,2020,maintenance_ratio_pct,97.01586130579122,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column maintenance_ratio_pct,time-series-data-2020-2021.xlsx,Councils,43,97.01586130579122,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
eurobodalla,2020,pre_cash_cover_months,14.07,observed,months,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column cash_cover_months,time-series-data-2018-2019.xlsx,2018_19_Councils,43,14.07,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
eurobodalla,2020,pre_operating_ratio_pct,3.43,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column operating_ratio_pct,time-series-data-2018-2019.xlsx,2018_19_Councils,43,3.43,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
eurobodalla,2020,pre_current_ratio,1.96,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column current_ratio,time-series-data-2018-2019.xlsx,2018_19_Councils,43,1.96,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
eurobodalla,2020,pre_own_source_pct,68.91,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column own_source_pct,time-series-data-2018-2019.xlsx,2018_19_Councils,43,68.91,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
eurobodalla,2020,pre_debt_service_cover,3.37,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column debt_service_cover,time-series-data-2018-2019.xlsx,2018_19_Councils,43,3.37,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
eurobodalla,2020,pre_population,38288.0,observed,persons,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column population,time-series-data-2018-2019.xlsx,2018_19_Councils,43,38288.0,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
eurobodalla,2020,pre_road_km,1014.498,observed,km,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column road_km,time-series-data-2018-2019.xlsx,2018_19_Councils,43,1014.498,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
eurobodalla,2020,pre_actual_maintenance_aud,26233000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2018-2019.xlsx,2018_19_Councils,43,26233000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
eurobodalla,2020,pre_maintenance_ratio_pct,100.0,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column maintenance_ratio_pct,time-series-data-2018-2019.xlsx,2018_19_Councils,43,100.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
eurobodalla,2020,fesm_burned_ha,0.0,verified_zero_mapped_scope,hectares,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2020,V2 CSV; council_key/year_start join; column fesm_burned_ha,fire-extent-severity-mapping-results-2020-21.xlsx,,,0.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
eurobodalla,2020,bushfire_declared,0.0,recorded_no_listed_event,binary listed declaration,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2020,V2 CSV; council_key/year_start join; column bushfire_declared,NSW Data Panel.csv; underlying V1 evidence,,,0.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
eurobodalla,2020,flood_declared,1.0,observed,binary listed declaration,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2020,V2 CSV; council_key/year_start join; column flood_declared,NSW Data Panel.csv; underlying V1 evidence,,,1.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
eurobodalla,2021,actual_maintenance_aud,26746000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,2021,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2021-22.xlsx,Councils,43,26746000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
eurobodalla,2021,required_maintenance_aud,27714000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,2021,V2 CSV; council_key/year_start join; column required_maintenance_aud,time-series-data-2021-22.xlsx,Councils,43,27714000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
eurobodalla,2021,maintenance_ratio_pct,96.50718048639676,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,2021,V2 CSV; council_key/year_start join; column maintenance_ratio_pct,time-series-data-2021-22.xlsx,Councils,43,96.50718048639676,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
eurobodalla,2021,pre_cash_cover_months,14.07,observed,months,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column cash_cover_months,time-series-data-2018-2019.xlsx,2018_19_Councils,43,14.07,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
eurobodalla,2021,pre_operating_ratio_pct,3.43,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column operating_ratio_pct,time-series-data-2018-2019.xlsx,2018_19_Councils,43,3.43,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
eurobodalla,2021,pre_current_ratio,1.96,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column current_ratio,time-series-data-2018-2019.xlsx,2018_19_Councils,43,1.96,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
eurobodalla,2021,pre_own_source_pct,68.91,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column own_source_pct,time-series-data-2018-2019.xlsx,2018_19_Councils,43,68.91,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
eurobodalla,2021,pre_debt_service_cover,3.37,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column debt_service_cover,time-series-data-2018-2019.xlsx,2018_19_Councils,43,3.37,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
eurobodalla,2021,pre_population,38288.0,observed,persons,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column population,time-series-data-2018-2019.xlsx,2018_19_Councils,43,38288.0,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
eurobodalla,2021,pre_road_km,1014.498,observed,km,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column road_km,time-series-data-2018-2019.xlsx,2018_19_Councils,43,1014.498,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
eurobodalla,2021,pre_actual_maintenance_aud,26233000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2018-2019.xlsx,2018_19_Councils,43,26233000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
eurobodalla,2021,pre_maintenance_ratio_pct,100.0,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column maintenance_ratio_pct,time-series-data-2018-2019.xlsx,2018_19_Councils,43,100.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
eurobodalla,2021,fesm_burned_ha,0.0,verified_zero_mapped_scope,hectares,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2021,V2 CSV; council_key/year_start join; column fesm_burned_ha,fire-extent-severity-mapping-results-2021-22.xlsx,,,0.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
eurobodalla,2021,bushfire_declared,0.0,recorded_no_listed_event,binary listed declaration,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2021,V2 CSV; council_key/year_start join; column bushfire_declared,NSW Data Panel.csv; underlying V1 evidence,,,0.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
eurobodalla,2021,flood_declared,1.0,observed,binary listed declaration,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2021,V2 CSV; council_key/year_start join; column flood_declared,NSW Data Panel.csv; underlying V1 evidence,,,1.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
griffith,2016,actual_maintenance_aud,7006000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,2016,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2016-17.xls,2016-17 DATA,52,7006000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
griffith,2016,required_maintenance_aud,7006000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,2016,V2 CSV; council_key/year_start join; column required_maintenance_aud,time-series-data-2016-17.xls,2016-17 DATA,52,7006000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
griffith,2016,maintenance_ratio_pct,100.0,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,2016,V2 CSV; council_key/year_start join; column maintenance_ratio_pct,time-series-data-2016-17.xls,2016-17 DATA,52,100.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
griffith,2016,pre_cash_cover_months,11.41,observed,months,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column cash_cover_months,time-series-data-2018-2019.xlsx,2018_19_Councils,52,11.41,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
griffith,2016,pre_operating_ratio_pct,6.3,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column operating_ratio_pct,time-series-data-2018-2019.xlsx,2018_19_Councils,52,6.3,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
griffith,2016,pre_current_ratio,2.41,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column current_ratio,time-series-data-2018-2019.xlsx,2018_19_Councils,52,2.41,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
