Location_Name,Location_Type,Location_code,STATE,event_name,agrn,cat_A,cat_B,cat_C,cat_D,highest_drfa_category_group,AGDRP,DRA,hazard_type,disaster_start_date
Clarence Valley,LGA,11730,New South Wales,AGRN 1075 - Far North NSW Bushfires (13 October 2023 onwards),1075,1,1,0,0,A/B,0,0,Bushfire,2023-10-13
Clarence Valley,LGA,11730,New South Wales,AGRN 1119 - NSW East Coast Flooding (from 1 April 2024 onwards),1119,1,1,0,0,A/B,0,0,Flood,2024-04-01
Clarence Valley,LGA,11730,New South Wales,AGRN 1121 - Clarence Valley NSW Bushfire (21 January - 13 February 2024),1121,0,1,0,0,A/B,0,0,Bushfire,2024-01-21
Clarence Valley,LGA,11730,New South Wales,AGRN 1162 - NSW North Coast Storms (24 September 2024 onwards),1162,0,1,0,0,A/B,0,0,Storm,2024-09-24
Clarence Valley,LGA,11730,New South Wales,AGRN 1198 - Tropical Cyclone Alfred Severe Weather (from 3 March 2025),1198,1,1,1,1,C/D,1,1,Cyclone,2025-03-03
Clarence Valley,LGA,11730,New South Wales,AGRN 1212- NSW East Coast Severe Weather (from 18 May 2025),1212,1,1,1,1,C/D,0,1,Storm,2025-05-18
Clarence Valley,LGA,11730,New South Wales,AGRN 1235 - Clarence Valley NSW Bushfire (from 25 September - 28 October 2025),1235,0,1,0,0,A/B,0,0,Bushfire,2025-09-25
Cobar,LGA,11750,New South Wales,NSW - Western NSW Storms and Floods (3-4 April 2020),917,1,1,0,0,A/B,0,0,"Flood, Storm",2020-04-03
Cobar,LGA,11750,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,1,1,1,1,C/D,1,1,Flood,2021-03-10
Cobar,LGA,11750,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,1,Flood,2021-11-09
Cobar,LGA,11750,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,1,1,Flood,2022-09-14
Cobar,LGA,11750,New South Wales,AGRN 1056 - Upper Lachlan Bushfires (16 March 2023 onwards),1056,0,1,0,0,A/B,0,0,Bushfire,2023-03-16
Cobar,LGA,11750,New South Wales,AGRN 1105 - Western NSW Storms and Flooding (6 January 2024 onwards),1105,0,1,0,0,A/B,0,0,Flood,2024-01-06
Coffs Harbour,LGA,11800,New South Wales,AGRN 943 - NSW Storms and Floods (10 December 2020 onwards),943,1,1,0,0,A/B,0,0,Storm,2020-12-10
Coffs Harbour,LGA,11800,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,1,1,1,1,C/D,1,1,Storm,2021-02-19
Coffs Harbour,LGA,11800,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,1,1,1,1,C/D,1,1,Flood,2021-03-10
Coffs Harbour,LGA,11800,New South Wales,AGRN 980 - North East NSW Severe Weather (20 October 2021 onwards),980,1,1,0,1,C/D,0,0,Storm,2021-10-20
Coffs Harbour,LGA,11800,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,1,1,1,1,C/D,1,1,Flood,2022-02-22
Coffs Harbour,LGA,11800,New South Wales,AGRN 1198 - Tropical Cyclone Alfred Severe Weather (from 3 March 2025),1198,1,1,1,1,C/D,0,1,Cyclone,2025-03-03
Coffs Harbour,LGA,11800,New South Wales,AGRN 1212- NSW East Coast Severe Weather (from 18 May 2025),1212,1,1,1,1,C/D,1,1,Storm,2025-05-18
Coolamon,LGA,12000,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,0,1,Flood,2022-09-14
Coonamble,LGA,12150,New South Wales,NSW - Western NSW Storms and Floods (10-12 April 2020),918,1,1,0,0,A/B,0,0,"Flood, Storm",2020-04-10
Coonamble,LGA,12150,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,1,1,1,1,C/D,0,0,Flood,2021-03-10
Coonamble,LGA,12150,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,1,Flood,2021-11-09
Coonamble,LGA,12150,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,0,1,Flood,2022-09-14
Coonamble,LGA,12150,New South Wales,AGRN 1052 - NSW Bushfires (6 March 2023),1052,1,1,0,0,A/B,0,0,Bushfire,2023-03-06
Coonamble,LGA,12150,New South Wales,AGRN 1206 - NSW Walgett and Coonamble Bushfire (28 January -12 February 2025),1206,0,1,0,0,A/B,0,0,Bushfire,2025-01-28
Cootamundra-Gundagai,LGA,12160,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,1,Flood,2021-11-09
Cootamundra-Gundagai,LGA,12160,New South Wales,AGRN 1001 - NSW - Southern NSW Storm and Floods (5 January 2022 onwards),1001,1,1,0,1,C/D,0,0,Flood,2022-01-05
Cootamundra-Gundagai,LGA,12160,New South Wales,AGRN 1030 - Southern and Central West Flooding (4 August 2022 onwards),1030,1,1,0,1,C/D,0,0,Flood,2022-08-04
Cootamundra-Gundagai,LGA,12160,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,1,1,Flood,2022-09-14
Cootamundra-Gundagai,LGA,12160,New South Wales,AGRN 1057 - Cootamundra-Gundagai and Hilltops Storm and Flooding (12 March 2023 onwards),1057,1,1,0,0,A/B,0,0,Storm,2023-03-12
Cootamundra-Gundagai,LGA,12160,New South Wales,AGRN 1065 - Cootamundra-Gundagai Bushfires (25 January 2023 onwards),1065,0,1,0,0,A/B,0,0,Bushfire,2023-01-25
Cowra,LGA,12350,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,1,Flood,2021-11-09
Cowra,LGA,12350,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,1,1,0,1,C/D,0,0,Flood,2022-06-27
Cowra,LGA,12350,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,1,1,Flood,2022-09-14
Cowra,LGA,12350,New South Wales,AGRN 1052 - NSW Bushfires (6 March 2023),1052,0,1,0,0,A/B,0,0,Bushfire,2023-03-06
Cowra,LGA,12350,New South Wales,AGRN 1055 - Western and North West NSW Bushfires (17 February 2023),1055,1,1,0,0,A/B,0,0,Bushfire,2023-02-17
Cumberland,LGA,12380,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,1,1,1,1,C/D,1,1,Flood,2021-03-10
Cumberland,LGA,12380,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,1,1,1,1,C/D,1,1,Flood,2022-02-22
Cumberland,LGA,12380,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,1,1,0,1,C/D,1,1,Flood,2022-06-27
Cumberland,LGA,12380,New South Wales,AGRN 1170 - NSW Severe Weather and Storms from 15 January 2025,1170,1,1,0,0,A/B,0,0,Storm,2025-01-15
Dubbo,LGA,12390,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,1,Flood,2021-11-09
Dubbo,LGA,12390,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,1,1,0,1,C/D,0,0,Flood,2022-06-27
Dubbo,LGA,12390,New South Wales,AGRN 1030 - Southern and Central West Flooding (4 August 2022 onwards),1030,1,1,0,1,C/D,0,0,Flood,2022-08-04
Dubbo,LGA,12390,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,1,1,Flood,2022-09-14
Dubbo,LGA,12390,New South Wales,AGRN 1049 - NSW Severe Storms (9 February 2023),1049,1,1,0,0,A/B,0,0,Storm,2023-02-09
Dubbo,LGA,12390,New South Wales,AGRN 1052 - NSW Bushfires (6 March 2023),1052,1,1,0,0,A/B,0,0,Bushfire,2023-03-06
Dubbo,LGA,12390,New South Wales,AGRN 1230 - NSW Dubbo and Warrumbungle Bushfire (from 27 November 2025),1230,1,1,0,0,A/B,0,0,Bushfire,2025-11-27
Dungog,LGA,12700,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,1,1,1,1,C/D,1,1,Flood,2021-03-10
Dungog,LGA,12700,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,1,1,1,1,C/D,1,1,Flood,2022-02-22
Dungog,LGA,12700,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,1,1,0,1,C/D,1,1,Flood,2022-06-27
Dungog,LGA,12700,New South Wales,AGRN 1090 - Lower Hunter NSW Bushfires (20 September to 9 October 2023),1090,0,1,0,0,A/B,0,0,Bushfire,2023-09-20
Dungog,LGA,12700,New South Wales,AGRN 1119 - NSW East Coast Flooding (from 1 April 2024 onwards),1119,1,1,0,0,A/B,0,0,Flood,2024-04-01
Dungog,LGA,12700,New South Wales,AGRN 1170 - NSW Severe Weather and Storms from 15 January 2025,1170,1,1,0,0,A/B,0,0,Storm,2025-01-15
Dungog,LGA,12700,New South Wales,AGRN 1198 - Tropical Cyclone Alfred Severe Weather (from 3 March 2025),1198,1,1,1,1,C/D,0,1,Cyclone,2025-03-03
Dungog,LGA,12700,New South Wales,AGRN 1212- NSW East Coast Severe Weather (from 18 May 2025),1212,1,1,1,1,C/D,1,1,Storm,2025-05-18
Dungog,LGA,12700,New South Wales,AGRN 1216 - NSW Severe Weather Event (from 31 July onwards),1216,1,1,0,0,A/B,0,0,Storm,2025-07-31
Dungog,LGA,12700,New South Wales,AGRN 1245 - Dungog NSW Bushfire: from 9 November 2025,1245,0,1,0,0,A/B,0,0,Bushfire,2025-11-09
Edward River,LGA,12730,New South Wales,AGRN 1001 - NSW - Southern NSW Storm and Floods (5 January 2022 onwards),1001,1,1,0,1,C/D,0,0,Flood,2022-01-05
Edward River,LGA,12730,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,1,1,Flood,2022-09-14
Edward River,LGA,12730,New South Wales,AGRN 1086 NSW Severe Weather and Flooding (28 November 2023 onwards),1086,1,1,0,0,A/B,0,0,Flood,2023-11-28
Eurobodalla,LGA,12750,New South Wales,AGRN 923 - NSW Storms and Floods (5 August 2020 onwards),923,1,1,0,0,A/B,0,0,Flood,2020-08-05
Eurobodalla,LGA,12750,New South Wales,AGRN 936 - NSW Storms and Floods (20 October 2020 onwards),936,1,1,0,0,A/B,0,0,Storm,2020-10-20
Eurobodalla,LGA,12750,New South Wales,AGRN 959 - Eurobodalla Storms (26 December 2020 onwards),959,1,1,0,0,A/B,0,0,Flood,2020-12-26
Eurobodalla,LGA,12750,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,1,1,1,1,C/D,1,1,Flood,2021-03-10
Eurobodalla,LGA,12750,New South Wales,AGRN 970 - Southern NSW Storms and Floods (5 May 2021 onwards),970,1,1,0,0,A/B,0,0,Storm,2021-05-05
Eurobodalla,LGA,12750,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,1,Flood,2021-11-09
Eurobodalla,LGA,12750,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,1,1,1,1,C/D,1,1,Flood,2022-02-22
Eurobodalla,LGA,12750,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,0,1,Flood,2022-09-14
Eurobodalla,LGA,12750,New South Wales,AGRN 1086 NSW Severe Weather and Flooding (28 November 2023 onwards),1086,1,1,0,0,A/B,0,0,Flood,2023-11-28
Eurobodalla,LGA,12750,New South Wales,AGRN 1100 - NSW Storms and Floods (25 December 2023 onwards),1100,0,1,0,0,A/B,0,0,Flood,2023-12-25
Eurobodalla,LGA,12750,New South Wales,AGRN 1263 - Eurobodalla and Bega Valley NSW Bushfire (from 7 January 2026),1263,0,1,0,0,A/B,0,0,Bushfire,2026-01-07
Fairfield,LGA,12850,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,1,1,1,1,C/D,1,1,Flood,2021-03-10
Fairfield,LGA,12850,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,1,1,1,1,C/D,1,1,Flood,2022-02-22
Fairfield,LGA,12850,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,1,1,0,1,C/D,1,1,Flood,2022-06-27
Federation,LGA,12870,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,0,Flood,2021-11-09
Federation,LGA,12870,New South Wales,AGRN 1001 - NSW - Southern NSW Storm and Floods (5 January 2022 onwards),1001,1,1,0,1,C/D,0,0,Flood,2022-01-05
Federation,LGA,12870,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,0,1,Flood,2022-09-14
Forbes,LGA,12900,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,1,Flood,2021-11-09
Forbes,LGA,12900,New South Wales,AGRN 992 - NSW Storms and Floods (30 July 2021 onwards),992,1,1,0,0,A/B,0,0,Storm,2021-07-30
Forbes,LGA,12900,New South Wales,AGRN 1030 - Southern and Central West Flooding (4 August 2022 onwards),1030,1,1,0,1,C/D,0,0,Flood,2022-08-04
Forbes,LGA,12900,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,1,1,Flood,2022-09-14
Georges River,LGA,12930,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,1,1,1,1,C/D,0,0,Flood,2021-03-10
Georges River,LGA,12930,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,1,1,1,1,C/D,1,1,Flood,2022-02-22
Georges River,LGA,12930,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,1,1,0,1,C/D,1,1,Flood,2022-06-27
Gilgandra,LGA,12950,New South Wales,NSW - Western NSW Storms and Floods (3-4 April 2020),917,1,1,0,0,A/B,0,0,"Flood, Storm",2020-04-03
Gilgandra,LGA,12950,New South Wales,NSW - Western NSW Storms and Floods (10-12 April 2020),918,1,1,0,0,A/B,0,0,"Flood, Storm",2020-04-10
Gilgandra,LGA,12950,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,1,1,1,1,C/D,1,1,Flood,2021-03-10
Gilgandra,LGA,12950,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,1,Flood,2021-11-09
Gilgandra,LGA,12950,New South Wales,AGRN 1030 - Southern and Central West Flooding (4 August 2022 onwards),1030,1,1,0,1,C/D,0,0,Flood,2022-08-04
Gilgandra,LGA,12950,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,0,1,Flood,2022-09-14
Gilgandra,LGA,12950,New South Wales,AGRN 1182 - NSW Gilgandra and Walgett Storms (from 25 November 2024),1182,0,1,0,0,A/B,0,0,Storm,2024-11-25
Glen Innes Severn,LGA,13010,New South Wales,AGRN 943 - NSW Storms and Floods (10 December 2020 onwards),943,1,1,0,0,A/B,0,0,Storm,2020-12-10
Glen Innes Severn,LGA,13010,New South Wales,AGRN 948 - NSW Storms and Floods (2 January 2021 onwards),948,1,1,0,0,A/B,0,0,Storm,2021-01-02
Glen Innes Severn,LGA,13010,New South Wales,AGRN 949 - NSW Storms (2 December 2020 onwards),949,1,1,0,0,A/B,0,0,Storm,2020-12-02
Glen Innes Severn,LGA,13010,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,1,1,1,1,C/D,1,1,Flood,2021-03-10
Glen Innes Severn,LGA,13010,New South Wales,AGRN 975 - NSW Storms and Floods ( from 16 July 2021 onwards),975,1,1,0,0,A/B,0,0,Flood,2021-07-16
Glen Innes Severn,LGA,13010,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,1,Flood,2021-11-09
Glen Innes Severn,LGA,13010,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,1,1,1,1,C/D,1,1,Flood,2022-02-22
Glen Innes Severn,LGA,13010,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,0,1,Flood,2022-09-14
Glen Innes Severn,LGA,13010,New South Wales,AGRN 1198 - Tropical Cyclone Alfred Severe Weather (from 3 March 2025),1198,1,1,1,1,C/D,0,1,Cyclone,2025-03-03
Goulburn Mulwaree,LGA,13310,New South Wales,AGRN 923 - NSW Storms and Floods (5 August 2020 onwards),923,1,1,0,0,A/B,0,0,Flood,2020-08-05
Goulburn Mulwaree,LGA,13310,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,1,1,1,1,C/D,0,0,Flood,2021-03-10
Goulburn Mulwaree,LGA,13310,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,1,Flood,2021-11-09
Goulburn Mulwaree,LGA,13310,New South Wales,AGRN 1001 - NSW - Southern NSW Storm and Floods (5 January 2022 onwards),1001,1,1,0,1,C/D,0,0,Flood,2022-01-05
Goulburn Mulwaree,LGA,13310,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,1,1,1,1,C/D,1,1,Flood,2022-02-22
Goulburn Mulwaree,LGA,13310,New South Wales,AGRN 1030 - Southern and Central West Flooding (4 August 2022 onwards),1030,1,1,0,1,C/D,0,0,Flood,2022-08-04
Goulburn Mulwaree,LGA,13310,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,0,1,Flood,2022-09-14
Goulburn Mulwaree,LGA,13310,New South Wales,AGRN 1289 - Goulburn Mulwaree Severe Weather Event (from 25 February 2026),1289,0,1,0,0,A/B,0,0,Storm,2026-02-25
Greater Hume,LGA,13340,New South Wales,NSW - Parkes and Greater Hume Storms(22-23 January 2019),856,1,1,0,0,A/B,0,0,Storm,2019-01-22
Greater Hume,LGA,13340,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,1,1,1,1,C/D,0,0,Flood,2021-03-10
Greater Hume,LGA,13340,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,1,Flood,2021-11-09
Greater Hume,LGA,13340,New South Wales,AGRN 1001 - NSW - Southern NSW Storm and Floods (5 January 2022 onwards),1001,1,1,0,1,C/D,0,0,Flood,2022-01-05
Greater Hume,LGA,13340,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,0,1,Flood,2022-09-14
Griffith,LGA,13450,New South Wales,AGRN 1001 - NSW - Southern NSW Storm and Floods (5 January 2022 onwards),1001,1,1,0,1,C/D,0,0,Flood,2022-01-05
Griffith,LGA,13450,New South Wales,AGRN 1030 - Southern and Central West Flooding (4 August 2022 onwards),1030,1,1,0,1,C/D,0,0,Flood,2022-08-04
Griffith,LGA,13450,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,0,1,Flood,2022-09-14
Griffith,LGA,13450,New South Wales,AGRN 1207 - NSW Griffith and Lockhart Storms (from 7 December 2024),1207,1,1,0,0,A/B,0,0,Storm,2024-12-07
Gunnedah,LGA,13550,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,1,1,1,1,C/D,1,1,Flood,2021-03-10
Gunnedah,LGA,13550,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,1,Flood,2021-11-09
Gunnedah,LGA,13550,New South Wales,AGRN 1030 - Southern and Central West Flooding (4 August 2022 onwards),1030,1,1,0,1,C/D,0,0,Flood,2022-08-04
Gunnedah,LGA,13550,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,1,1,Flood,2022-09-14
Gunnedah,LGA,13550,New South Wales,AGRN 1204 - NSW Severe Storms (from 28 March 2025),1204,1,1,0,0,A/B,0,0,Storm,2025-03-28
Gunnedah,LGA,13550,New South Wales,AGRN 1216 - NSW Severe Weather Event (from 31 July onwards),1216,1,1,0,0,A/B,0,0,Storm,2025-07-31
Gwydir,LGA,13660,New South Wales,"NSW - Tamworth, Uralla and Gwydir Bushfires (2 January 2018)",789,1,1,0,0,A/B,0,0,Bushfire,2018-01-02
Gwydir,LGA,13660,New South Wales,AGRN 943 - NSW Storms and Floods (10 December 2020 onwards),943,1,1,0,0,A/B,0,0,Storm,2020-12-10
Gwydir,LGA,13660,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,1,1,1,1,C/D,1,1,Flood,2021-03-10
Gwydir,LGA,13660,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,1,Flood,2021-11-09
Gwydir,LGA,13660,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,0,1,Flood,2022-09-14
Gwydir,LGA,13660,New South Wales,AGRN 1053 - Gwydir and Narrabri NSW Bushfires (18 January 2023),1053,1,1,0,0,A/B,0,0,Bushfire,2023-01-18
Gwydir,LGA,13660,New South Wales,"AGRN 1054 - Gwydir, Moree Plains and Narrabri NSW Bushfires (1 March 2023)",1054,1,1,0,0,A/B,0,0,Bushfire,2023-03-01
Gwydir,LGA,13660,New South Wales,AGRN 1119 - NSW East Coast Flooding (from 1 April 2024 onwards),1119,1,1,0,0,A/B,0,0,Flood,2024-04-01
Gwydir,LGA,13660,New South Wales,AGRN 1199 - NSW Narrabri and Gwydir Bushfire (27 January - 10 February 2025),1199,0,1,0,0,A/B,0,0,Bushfire,2025-01-27
Gwydir,LGA,13660,New South Wales,AGRN 1204 - NSW Severe Storms (from 28 March 2025),1204,1,1,0,0,A/B,0,0,Storm,2025-03-28
Gwydir,LGA,13660,New South Wales,AGRN 1247 - NSW Severe Weather Event (from 26 November 2025),1247,1,1,0,0,A/B,0,0,Storm,2025-11-26
Hawkesbury,LGA,13800,New South Wales,Sydney and Southern Highlands Storms (5 September 2019 onwards),881,1,1,0,0,A/B,0,0,Storm,2019-09-05
Hawkesbury,LGA,13800,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,1,1,1,1,C/D,1,1,Flood,2021-03-10
Hawkesbury,LGA,13800,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,1,1,1,1,C/D,1,1,Flood,2022-02-22
Hawkesbury,LGA,13800,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,1,1,0,1,C/D,1,1,Flood,2022-06-27
Hawkesbury,LGA,13800,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,0,1,Flood,2022-09-14
Hawkesbury,LGA,13800,New South Wales,AGRN 1119 - NSW East Coast Flooding (from 1 April 2024 onwards),1119,1,1,0,0,A/B,0,0,Flood,2024-04-01
Hawkesbury,LGA,13800,New South Wales,AGRN 1170 - NSW Severe Weather and Storms from 15 January 2025,1170,1,1,0,0,A/B,0,0,Storm,2025-01-15
Hawkesbury,LGA,13800,New South Wales,AGRN 1197 - Hawkesbury NSW Bushfires (5 - 16 January 2025),1197,0,1,0,0,A/B,0,0,Bushfire,2025-01-05
Hawkesbury,LGA,13800,New South Wales,AGRN 1212- NSW East Coast Severe Weather (from 18 May 2025),1212,1,1,1,1,C/D,0,0,Storm,2025-05-18
Hay,LGA,13850,New South Wales,AGRN 1001 - NSW - Southern NSW Storm and Floods (5 January 2022 onwards),1001,1,1,0,1,C/D,0,0,Flood,2022-01-05
Hay,LGA,13850,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,0,1,Flood,2022-09-14
Hilltops,LGA,13910,New South Wales,AGRN 923 - NSW Storms and Floods (5 August 2020 onwards),923,1,1,0,0,A/B,0,0,Flood,2020-08-05
Hilltops,LGA,13910,New South Wales,AGRN 945 - NSW Storms (28 November 2020 onwards),945,1,1,0,0,A/B,0,0,Storm,2020-11-28
Hilltops,LGA,13910,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,0,Flood,2021-11-09
Hilltops,LGA,13910,New South Wales,AGRN 1001 - NSW - Southern NSW Storm and Floods (5 January 2022 onwards),1001,1,1,0,1,C/D,0,0,Flood,2022-01-05
Hilltops,LGA,13910,New South Wales,AGRN 1030 - Southern and Central West Flooding (4 August 2022 onwards),1030,1,1,0,1,C/D,0,0,Flood,2022-08-04
Hilltops,LGA,13910,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,0,1,Flood,2022-09-14
