council_key,prior_year,event_year,target_year,exclusion_reason,target
greaterhume,2023,2024,2025,no_exact_target_year,operating_ratio_pct
griffith,2011,2012,2013,no_exact_prior_year,operating_ratio_pct
griffith,2012,2013,2014,eligible,operating_ratio_pct
griffith,2013,2014,2015,eligible,operating_ratio_pct
griffith,2014,2015,2016,eligible,operating_ratio_pct
griffith,2015,2016,2017,eligible,operating_ratio_pct
griffith,2016,2017,2018,eligible,operating_ratio_pct
griffith,2017,2018,2019,eligible,operating_ratio_pct
griffith,2018,2019,2020,eligible,operating_ratio_pct
griffith,2019,2020,2021,eligible,operating_ratio_pct
griffith,2020,2021,2022,eligible,operating_ratio_pct
griffith,2021,2022,2023,eligible,operating_ratio_pct
griffith,2022,2023,2024,missing_target,operating_ratio_pct
griffith,2023,2024,2025,no_exact_target_year,operating_ratio_pct
gunnedah,2011,2012,2013,no_exact_prior_year,operating_ratio_pct
gunnedah,2012,2013,2014,eligible,operating_ratio_pct
gunnedah,2013,2014,2015,eligible,operating_ratio_pct
gunnedah,2014,2015,2016,eligible,operating_ratio_pct
gunnedah,2015,2016,2017,eligible,operating_ratio_pct
gunnedah,2016,2017,2018,eligible,operating_ratio_pct
gunnedah,2017,2018,2019,eligible,operating_ratio_pct
gunnedah,2018,2019,2020,eligible,operating_ratio_pct
gunnedah,2019,2020,2021,eligible,operating_ratio_pct
gunnedah,2020,2021,2022,eligible,operating_ratio_pct
gunnedah,2021,2022,2023,eligible,operating_ratio_pct
gunnedah,2022,2023,2024,missing_target,operating_ratio_pct
gunnedah,2023,2024,2025,no_exact_target_year,operating_ratio_pct
gwydir,2011,2012,2013,no_exact_prior_year,operating_ratio_pct
gwydir,2012,2013,2014,missing_target,operating_ratio_pct
gwydir,2013,2014,2015,eligible,operating_ratio_pct
gwydir,2014,2015,2016,missing_eligible_persistence,operating_ratio_pct
gwydir,2015,2016,2017,eligible,operating_ratio_pct
gwydir,2016,2017,2018,eligible,operating_ratio_pct
gwydir,2017,2018,2019,eligible,operating_ratio_pct
gwydir,2018,2019,2020,eligible,operating_ratio_pct
gwydir,2019,2020,2021,eligible,operating_ratio_pct
gwydir,2020,2021,2022,eligible,operating_ratio_pct
gwydir,2021,2022,2023,eligible,operating_ratio_pct
gwydir,2022,2023,2024,missing_target,operating_ratio_pct
gwydir,2023,2024,2025,no_exact_target_year,operating_ratio_pct
hawkesbury,2011,2012,2013,no_exact_prior_year,operating_ratio_pct
hawkesbury,2012,2013,2014,eligible,operating_ratio_pct
hawkesbury,2013,2014,2015,eligible,operating_ratio_pct
hawkesbury,2014,2015,2016,eligible,operating_ratio_pct
hawkesbury,2015,2016,2017,eligible,operating_ratio_pct
hawkesbury,2016,2017,2018,eligible,operating_ratio_pct
hawkesbury,2017,2018,2019,eligible,operating_ratio_pct
hawkesbury,2018,2019,2020,eligible,operating_ratio_pct
hawkesbury,2019,2020,2021,eligible,operating_ratio_pct
hawkesbury,2020,2021,2022,eligible,operating_ratio_pct
hawkesbury,2021,2022,2023,eligible,operating_ratio_pct
hawkesbury,2022,2023,2024,missing_target,operating_ratio_pct
hawkesbury,2023,2024,2025,no_exact_target_year,operating_ratio_pct
hay,2011,2012,2013,no_exact_prior_year,operating_ratio_pct
hay,2012,2013,2014,eligible,operating_ratio_pct
hay,2013,2014,2015,eligible,operating_ratio_pct
hay,2014,2015,2016,eligible,operating_ratio_pct
hay,2015,2016,2017,eligible,operating_ratio_pct
hay,2016,2017,2018,eligible,operating_ratio_pct
hay,2017,2018,2019,eligible,operating_ratio_pct
hay,2018,2019,2020,eligible,operating_ratio_pct
hay,2019,2020,2021,eligible,operating_ratio_pct
hay,2020,2021,2022,eligible,operating_ratio_pct
hay,2021,2022,2023,eligible,operating_ratio_pct
hay,2022,2023,2024,missing_target,operating_ratio_pct
hay,2023,2024,2025,no_exact_target_year,operating_ratio_pct
huntershill,2011,2012,2013,no_exact_prior_year,operating_ratio_pct
huntershill,2012,2013,2014,eligible,operating_ratio_pct
huntershill,2013,2014,2015,eligible,operating_ratio_pct
huntershill,2014,2015,2016,eligible,operating_ratio_pct
huntershill,2015,2016,2017,eligible,operating_ratio_pct
huntershill,2016,2017,2018,eligible,operating_ratio_pct
huntershill,2017,2018,2019,eligible,operating_ratio_pct
huntershill,2018,2019,2020,eligible,operating_ratio_pct
huntershill,2019,2020,2021,eligible,operating_ratio_pct
huntershill,2020,2021,2022,eligible,operating_ratio_pct
huntershill,2021,2022,2023,eligible,operating_ratio_pct
huntershill,2022,2023,2024,missing_target,operating_ratio_pct
huntershill,2023,2024,2025,no_exact_target_year,operating_ratio_pct
junee,2011,2012,2013,no_exact_prior_year,operating_ratio_pct
junee,2012,2013,2014,eligible,operating_ratio_pct
junee,2013,2014,2015,eligible,operating_ratio_pct
junee,2014,2015,2016,eligible,operating_ratio_pct
junee,2015,2016,2017,eligible,operating_ratio_pct
junee,2016,2017,2018,eligible,operating_ratio_pct
junee,2017,2018,2019,eligible,operating_ratio_pct
junee,2018,2019,2020,eligible,operating_ratio_pct
junee,2019,2020,2021,eligible,operating_ratio_pct
junee,2020,2021,2022,eligible,operating_ratio_pct
junee,2021,2022,2023,eligible,operating_ratio_pct
junee,2022,2023,2024,missing_target,operating_ratio_pct
junee,2023,2024,2025,no_exact_target_year,operating_ratio_pct
kempsey,2011,2012,2013,no_exact_prior_year,operating_ratio_pct
kempsey,2012,2013,2014,eligible,operating_ratio_pct
kempsey,2013,2014,2015,eligible,operating_ratio_pct
kempsey,2014,2015,2016,eligible,operating_ratio_pct
kempsey,2015,2016,2017,eligible,operating_ratio_pct
kempsey,2016,2017,2018,eligible,operating_ratio_pct
kempsey,2017,2018,2019,eligible,operating_ratio_pct
kempsey,2018,2019,2020,eligible,operating_ratio_pct
kempsey,2019,2020,2021,eligible,operating_ratio_pct
kempsey,2020,2021,2022,eligible,operating_ratio_pct
kempsey,2021,2022,2023,eligible,operating_ratio_pct
kempsey,2022,2023,2024,missing_target,operating_ratio_pct
kempsey,2023,2024,2025,no_exact_target_year,operating_ratio_pct
kiama,2011,2012,2013,no_exact_prior_year,operating_ratio_pct
kiama,2012,2013,2014,eligible,operating_ratio_pct
kiama,2013,2014,2015,eligible,operating_ratio_pct
kiama,2014,2015,2016,eligible,operating_ratio_pct
kiama,2015,2016,2017,eligible,operating_ratio_pct
kiama,2016,2017,2018,eligible,operating_ratio_pct
kiama,2017,2018,2019,eligible,operating_ratio_pct
kiama,2018,2019,2020,missing_target,operating_ratio_pct
kiama,2019,2020,2021,eligible,operating_ratio_pct
kiama,2020,2021,2022,missing_eligible_persistence,operating_ratio_pct
kiama,2021,2022,2023,eligible,operating_ratio_pct
kiama,2022,2023,2024,missing_target,operating_ratio_pct
kiama,2023,2024,2025,no_exact_target_year,operating_ratio_pct
kuringgai,2011,2012,2013,no_exact_prior_year,operating_ratio_pct
kuringgai,2012,2013,2014,eligible,operating_ratio_pct
kuringgai,2013,2014,2015,eligible,operating_ratio_pct
kuringgai,2014,2015,2016,eligible,operating_ratio_pct
kuringgai,2015,2016,2017,eligible,operating_ratio_pct
kuringgai,2016,2017,2018,eligible,operating_ratio_pct
kuringgai,2017,2018,2019,eligible,operating_ratio_pct
kuringgai,2018,2019,2020,eligible,operating_ratio_pct
kuringgai,2019,2020,2021,eligible,operating_ratio_pct
kuringgai,2020,2021,2022,eligible,operating_ratio_pct
kuringgai,2021,2022,2023,eligible,operating_ratio_pct
kuringgai,2022,2023,2024,missing_target,operating_ratio_pct
kuringgai,2023,2024,2025,no_exact_target_year,operating_ratio_pct
kyogle,2011,2012,2013,no_exact_prior_year,operating_ratio_pct
kyogle,2012,2013,2014,eligible,operating_ratio_pct
kyogle,2013,2014,2015,eligible,operating_ratio_pct
kyogle,2014,2015,2016,eligible,operating_ratio_pct
kyogle,2015,2016,2017,eligible,operating_ratio_pct
kyogle,2016,2017,2018,eligible,operating_ratio_pct
kyogle,2017,2018,2019,eligible,operating_ratio_pct
kyogle,2018,2019,2020,eligible,operating_ratio_pct
kyogle,2019,2020,2021,eligible,operating_ratio_pct
kyogle,2020,2021,2022,eligible,operating_ratio_pct
kyogle,2021,2022,2023,eligible,operating_ratio_pct
kyogle,2022,2023,2024,missing_target,operating_ratio_pct
kyogle,2023,2024,2025,no_exact_target_year,operating_ratio_pct
lakemacquarie,2011,2012,2013,no_exact_prior_year,operating_ratio_pct
lakemacquarie,2012,2013,2014,eligible,operating_ratio_pct
lakemacquarie,2013,2014,2015,eligible,operating_ratio_pct
lakemacquarie,2014,2015,2016,eligible,operating_ratio_pct
lakemacquarie,2015,2016,2017,eligible,operating_ratio_pct
lakemacquarie,2016,2017,2018,eligible,operating_ratio_pct
lakemacquarie,2017,2018,2019,eligible,operating_ratio_pct
lakemacquarie,2018,2019,2020,eligible,operating_ratio_pct
lakemacquarie,2019,2020,2021,eligible,operating_ratio_pct
lakemacquarie,2020,2021,2022,eligible,operating_ratio_pct
lakemacquarie,2021,2022,2023,eligible,operating_ratio_pct
lakemacquarie,2022,2023,2024,missing_target,operating_ratio_pct
lakemacquarie,2023,2024,2025,no_exact_target_year,operating_ratio_pct
lanecove,2011,2012,2013,no_exact_prior_year,operating_ratio_pct
lanecove,2012,2013,2014,eligible,operating_ratio_pct
lanecove,2013,2014,2015,eligible,operating_ratio_pct
lanecove,2014,2015,2016,eligible,operating_ratio_pct
lanecove,2015,2016,2017,eligible,operating_ratio_pct
lanecove,2016,2017,2018,eligible,operating_ratio_pct
lanecove,2017,2018,2019,eligible,operating_ratio_pct
lanecove,2018,2019,2020,eligible,operating_ratio_pct
lanecove,2019,2020,2021,eligible,operating_ratio_pct
lanecove,2020,2021,2022,eligible,operating_ratio_pct
lanecove,2021,2022,2023,eligible,operating_ratio_pct
lanecove,2022,2023,2024,missing_target,operating_ratio_pct
lanecove,2023,2024,2025,no_exact_target_year,operating_ratio_pct
leeton,2011,2012,2013,no_exact_prior_year,operating_ratio_pct
leeton,2012,2013,2014,eligible,operating_ratio_pct
leeton,2013,2014,2015,eligible,operating_ratio_pct
leeton,2014,2015,2016,eligible,operating_ratio_pct
leeton,2015,2016,2017,eligible,operating_ratio_pct
leeton,2016,2017,2018,eligible,operating_ratio_pct
leeton,2017,2018,2019,eligible,operating_ratio_pct
leeton,2018,2019,2020,eligible,operating_ratio_pct
leeton,2019,2020,2021,eligible,operating_ratio_pct
leeton,2020,2021,2022,eligible,operating_ratio_pct
leeton,2021,2022,2023,eligible,operating_ratio_pct
leeton,2022,2023,2024,missing_target,operating_ratio_pct
leeton,2023,2024,2025,no_exact_target_year,operating_ratio_pct
lismore,2011,2012,2013,no_exact_prior_year,operating_ratio_pct
lismore,2012,2013,2014,eligible,operating_ratio_pct
lismore,2013,2014,2015,eligible,operating_ratio_pct
lismore,2014,2015,2016,eligible,operating_ratio_pct
lismore,2015,2016,2017,eligible,operating_ratio_pct
lismore,2016,2017,2018,eligible,operating_ratio_pct
lismore,2017,2018,2019,eligible,operating_ratio_pct
lismore,2018,2019,2020,eligible,operating_ratio_pct
lismore,2019,2020,2021,eligible,operating_ratio_pct
lismore,2020,2021,2022,eligible,operating_ratio_pct
lismore,2021,2022,2023,eligible,operating_ratio_pct
lismore,2022,2023,2024,missing_target,operating_ratio_pct
lismore,2023,2024,2025,no_exact_target_year,operating_ratio_pct
lithgow,2011,2012,2013,no_exact_prior_year,operating_ratio_pct
lithgow,2012,2013,2014,eligible,operating_ratio_pct
lithgow,2013,2014,2015,eligible,operating_ratio_pct
lithgow,2014,2015,2016,eligible,operating_ratio_pct
lithgow,2015,2016,2017,eligible,operating_ratio_pct
lithgow,2016,2017,2018,eligible,operating_ratio_pct
lithgow,2017,2018,2019,eligible,operating_ratio_pct
lithgow,2018,2019,2020,eligible,operating_ratio_pct
lithgow,2019,2020,2021,eligible,operating_ratio_pct
lithgow,2020,2021,2022,eligible,operating_ratio_pct
lithgow,2021,2022,2023,eligible,operating_ratio_pct
lithgow,2022,2023,2024,missing_target,operating_ratio_pct
lithgow,2023,2024,2025,no_exact_target_year,operating_ratio_pct
liverpool,2011,2012,2013,no_exact_prior_year,operating_ratio_pct
liverpool,2012,2013,2014,eligible,operating_ratio_pct
liverpool,2013,2014,2015,eligible,operating_ratio_pct
liverpool,2014,2015,2016,eligible,operating_ratio_pct
liverpool,2015,2016,2017,eligible,operating_ratio_pct
liverpool,2016,2017,2018,eligible,operating_ratio_pct
liverpool,2017,2018,2019,eligible,operating_ratio_pct
liverpool,2018,2019,2020,eligible,operating_ratio_pct
liverpool,2019,2020,2021,eligible,operating_ratio_pct
liverpool,2020,2021,2022,eligible,operating_ratio_pct
liverpool,2021,2022,2023,eligible,operating_ratio_pct
liverpool,2022,2023,2024,missing_target,operating_ratio_pct
liverpool,2023,2024,2025,no_exact_target_year,operating_ratio_pct
liverpoolplains,2011,2012,2013,no_exact_prior_year,operating_ratio_pct
liverpoolplains,2012,2013,2014,eligible,operating_ratio_pct
liverpoolplains,2013,2014,2015,eligible,operating_ratio_pct
liverpoolplains,2014,2015,2016,eligible,operating_ratio_pct
liverpoolplains,2015,2016,2017,eligible,operating_ratio_pct
liverpoolplains,2016,2017,2018,eligible,operating_ratio_pct
liverpoolplains,2017,2018,2019,eligible,operating_ratio_pct
liverpoolplains,2018,2019,2020,eligible,operating_ratio_pct
liverpoolplains,2019,2020,2021,eligible,operating_ratio_pct
liverpoolplains,2020,2021,2022,eligible,operating_ratio_pct
liverpoolplains,2021,2022,2023,eligible,operating_ratio_pct
liverpoolplains,2022,2023,2024,missing_target,operating_ratio_pct
liverpoolplains,2023,2024,2025,no_exact_target_year,operating_ratio_pct
lockhart,2011,2012,2013,no_exact_prior_year,operating_ratio_pct
lockhart,2012,2013,2014,eligible,operating_ratio_pct
lockhart,2013,2014,2015,eligible,operating_ratio_pct
lockhart,2014,2015,2016,eligible,operating_ratio_pct
lockhart,2015,2016,2017,eligible,operating_ratio_pct
lockhart,2016,2017,2018,eligible,operating_ratio_pct
lockhart,2017,2018,2019,eligible,operating_ratio_pct
lockhart,2018,2019,2020,eligible,operating_ratio_pct
lockhart,2019,2020,2021,eligible,operating_ratio_pct
lockhart,2020,2021,2022,eligible,operating_ratio_pct
lockhart,2021,2022,2023,eligible,operating_ratio_pct
lockhart,2022,2023,2024,missing_target,operating_ratio_pct
lockhart,2023,2024,2025,no_exact_target_year,operating_ratio_pct
maitland,2011,2012,2013,no_exact_prior_year,operating_ratio_pct
maitland,2012,2013,2014,eligible,operating_ratio_pct
maitland,2013,2014,2015,eligible,operating_ratio_pct
maitland,2014,2015,2016,eligible,operating_ratio_pct
maitland,2015,2016,2017,missing_target,operating_ratio_pct
maitland,2016,2017,2018,eligible,operating_ratio_pct
maitland,2017,2018,2019,missing_eligible_persistence,operating_ratio_pct
maitland,2018,2019,2020,eligible,operating_ratio_pct
maitland,2019,2020,2021,eligible,operating_ratio_pct
maitland,2020,2021,2022,eligible,operating_ratio_pct
maitland,2021,2022,2023,eligible,operating_ratio_pct
maitland,2022,2023,2024,missing_target,operating_ratio_pct
maitland,2023,2024,2025,no_exact_target_year,operating_ratio_pct
midwestern,2011,2012,2013,no_exact_prior_year,operating_ratio_pct
midwestern,2012,2013,2014,eligible,operating_ratio_pct
midwestern,2013,2014,2015,eligible,operating_ratio_pct
midwestern,2014,2015,2016,eligible,operating_ratio_pct
midwestern,2015,2016,2017,eligible,operating_ratio_pct
midwestern,2016,2017,2018,eligible,operating_ratio_pct
midwestern,2017,2018,2019,eligible,operating_ratio_pct
midwestern,2018,2019,2020,eligible,operating_ratio_pct
midwestern,2019,2020,2021,eligible,operating_ratio_pct
midwestern,2020,2021,2022,eligible,operating_ratio_pct
midwestern,2021,2022,2023,eligible,operating_ratio_pct
midwestern,2022,2023,2024,missing_target,operating_ratio_pct
midwestern,2023,2024,2025,no_exact_target_year,operating_ratio_pct
moreeplains,2011,2012,2013,no_exact_prior_year,operating_ratio_pct
moreeplains,2012,2013,2014,eligible,operating_ratio_pct
moreeplains,2013,2014,2015,eligible,operating_ratio_pct
moreeplains,2014,2015,2016,eligible,operating_ratio_pct
moreeplains,2015,2016,2017,eligible,operating_ratio_pct
moreeplains,2016,2017,2018,eligible,operating_ratio_pct
moreeplains,2017,2018,2019,eligible,operating_ratio_pct
moreeplains,2018,2019,2020,eligible,operating_ratio_pct
moreeplains,2019,2020,2021,eligible,operating_ratio_pct
moreeplains,2020,2021,2022,eligible,operating_ratio_pct
moreeplains,2021,2022,2023,eligible,operating_ratio_pct
moreeplains,2022,2023,2024,missing_target,operating_ratio_pct
moreeplains,2023,2024,2025,no_exact_target_year,operating_ratio_pct
mosman,2011,2012,2013,no_exact_prior_year,operating_ratio_pct
mosman,2012,2013,2014,eligible,operating_ratio_pct
mosman,2013,2014,2015,eligible,operating_ratio_pct
mosman,2014,2015,2016,eligible,operating_ratio_pct
mosman,2015,2016,2017,eligible,operating_ratio_pct
mosman,2016,2017,2018,eligible,operating_ratio_pct
mosman,2017,2018,2019,eligible,operating_ratio_pct
mosman,2018,2019,2020,eligible,operating_ratio_pct
mosman,2019,2020,2021,eligible,operating_ratio_pct
mosman,2020,2021,2022,eligible,operating_ratio_pct
mosman,2021,2022,2023,eligible,operating_ratio_pct
mosman,2022,2023,2024,missing_target,operating_ratio_pct
mosman,2023,2024,2025,no_exact_target_year,operating_ratio_pct
muswellbrook,2011,2012,2013,no_exact_prior_year,operating_ratio_pct
muswellbrook,2012,2013,2014,eligible,operating_ratio_pct
muswellbrook,2013,2014,2015,eligible,operating_ratio_pct
muswellbrook,2014,2015,2016,eligible,operating_ratio_pct
muswellbrook,2015,2016,2017,eligible,operating_ratio_pct
muswellbrook,2016,2017,2018,eligible,operating_ratio_pct
muswellbrook,2017,2018,2019,eligible,operating_ratio_pct
muswellbrook,2018,2019,2020,eligible,operating_ratio_pct
muswellbrook,2019,2020,2021,eligible,operating_ratio_pct
muswellbrook,2020,2021,2022,eligible,operating_ratio_pct
muswellbrook,2021,2022,2023,eligible,operating_ratio_pct
muswellbrook,2022,2023,2024,missing_target,operating_ratio_pct
muswellbrook,2023,2024,2025,no_exact_target_year,operating_ratio_pct
nambuccavalley,2011,2012,2013,no_exact_prior_year,operating_ratio_pct
nambuccavalley,2012,2013,2014,eligible,operating_ratio_pct
nambuccavalley,2013,2014,2015,eligible,operating_ratio_pct
nambuccavalley,2014,2015,2016,eligible,operating_ratio_pct
nambuccavalley,2015,2016,2017,eligible,operating_ratio_pct
nambuccavalley,2016,2017,2018,eligible,operating_ratio_pct
nambuccavalley,2017,2018,2019,eligible,operating_ratio_pct
nambuccavalley,2018,2019,2020,eligible,operating_ratio_pct
nambuccavalley,2019,2020,2021,eligible,operating_ratio_pct
