council_key,council_name,event_year,fesm_burned_ha__event,bushfire_declared__event,flood_declared__event,fesm_status__event,fesm_min_fire_size_ha_exclusive__event,fesm_sensor__event,bushfire_declaration_status__event,flood_declaration_status__event,year_start__prior,operating_ratio_pct__prior,cash_cover_months__prior,current_ratio__prior,own_source_pct__prior,debt_service_cover__prior,maintenance_ratio_pct__prior,population__prior,road_km__prior,reporting_months__prior,cash_definition_status__prior,maintenance_conflict__prior,operating_definition_regime__prior,year_start__future,operating_ratio_pct__future,cash_cover_months__future,maintenance_ratio_pct__future,reporting_months__future,maintenance_conflict__future,operating_definition_regime__future,prior_year,target_year
begavalley,Bega Valley,2017,1343.35,1.0,0.0,mapped_burn_positive,100.0,Sentinel 2 (original mapping scope varies by year),listed_event_onset,no_listed_event_onset_not_physical_zero,2016.0,-2.89,9.9787,1.4738,71.67,4.3804,95.82789643568437,33946.0,1420.93945,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2018.0,-9.9,12.2,80.00878091614226,12.0,False,Pre-AASB15/1058,2016,2018
begavalley,Bega Valley,2018,8852.4,1.0,0.0,mapped_burn_positive,100.0,Sentinel 2 (original mapping scope varies by year),listed_event_onset,no_listed_event_onset_not_physical_zero,2017.0,1.14,12.83,2.0,69.68,28.7,80.59558951206807,34102.0,1413.6399999999996,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2019.0,2.13,12.14,98.10391529180004,12.0,False,AASB15/1058 and lease regime,2017,2019
begavalley,Bega Valley,2019,339459.06,1.0,1.0,mapped_burn_positive,10.0,Sentinel 2 (original mapping scope varies by year),listed_event_onset,listed_event_onset,2018.0,-9.9,12.2,0.6,66.8,2.8,80.00878091614226,34348.0,1410.5,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2020.0,2.89,11.77,111.91390295703316,12.0,False,AASB15/1058 and lease regime,2018,2020
begavalley,Bega Valley,2020,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2019.0,2.13,12.14,1.08,58.78,5.33,98.10391529180004,34476.0,1482.9,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2021.0,11.77,12.2588,90.86174242424242,12.0,False,AASB15/1058 and lease regime,2019,2021
begavalley,Bega Valley,2021,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2020.0,2.89,11.77,0.93,53.62,5.72,111.91390295703316,34727.0,1493.4900000000002,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2022.0,6.3,2.4228,116.57288074060628,12.0,False,AASB15/1058 and lease regime,2020,2022
begavalley,Bega Valley,2022,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2021.0,11.77,12.2588,2.1328,46.62,9.0052,90.86174242424242,35761.0,1540.6000000000004,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2023.0,6.88,14.7432,102.97985683369404,12.0,False,AASB15/1058 and lease regime,2021,2023
begavalley,Bega Valley,2023,7165.84,1.0,1.0,mapped_burn_positive,10.0,Sentinel 2 (original mapping scope varies by year),listed_event_onset,listed_event_onset,2022.0,6.3,2.4228,2.8096,49.93,6.5195,116.57288074060628,35988.0,1534.329,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2024.0,,,110.5040884176476,12.0,False,Six fiscal ratios not collected by OLG,2022,2024
begavalley,Bega Valley,2024,,0.0,1.0,unknown_source_not_acquired,,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2023.0,6.88,14.7432,3.7603,58.35,7.5523,102.97985683369404,36593.0,1534.33,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,,,,,,,,2023,2025
bellingen,Bellingen,2012,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,no_listed_event_in_complete_published_list_not_physical_zero,observed_positive_in_complete_published_list,,,,,,,,,,,,,,2013.0,-39.07,14.2651,63.59769067152841,12.0,False,Early OLG/TCorp definitions; revaluation exclusions described,2011,2013
bellingen,Bellingen,2013,0.0,,,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,unknown_incomplete_inventory_no_positive_record,2012.0,-17.59,,2.479,60.73,8.0254,110.65375302663438,12819.0,,12.0,Earlier measure excludes term deposits and uses different expense denominator; not converted,False,Early OLG/TCorp definitions; revaluation exclusions described,2014.0,-21.38,16.991600000000002,74.95274102079395,12.0,False,Pre-AASB15/1058,2012,2014
bellingen,Bellingen,2014,0.0,,1.0,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,observed_positive_partial_inventory_count_lower_bound,2013.0,-39.07,14.2651,2.7626,71.67999999999999,0.7732,63.59769067152841,12854.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Early OLG/TCorp definitions; revaluation exclusions described,2015.0,-3.63,15.16,51.569591527987896,12.0,False,Pre-AASB15/1058,2013,2015
bellingen,Bellingen,2015,0.0,,,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,unknown_incomplete_inventory_no_positive_record,2014.0,-21.38,16.991600000000002,1.9215,63.85,6.0455,74.95274102079395,13032.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2016.0,0.68,17.6782,89.30855924459335,12.0,False,Pre-AASB15/1058,2014,2016
bellingen,Bellingen,2016,370.6256113362955,,1.0,observed_positive_mapped_burn_within_source_scope,100.0,Landsat 8,unknown_incomplete_inventory_no_positive_record,observed_positive_partial_inventory_count_lower_bound,2015.0,-3.63,15.16,2.58,65.98,5.04,51.569591527987896,13010.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2017.0,0.51,6.51,100.0,12.0,False,Pre-AASB15/1058,2015,2017
bellingen,Bellingen,2017,550.2,0.0,0.0,mapped_burn_positive,100.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2016.0,0.68,17.6782,2.474,68.1,6.291399999999999,89.30855924459335,12893.0,598.5200000000001,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2018.0,-12.43,3.19,100.0,12.0,False,Pre-AASB15/1058,2016,2018
bellingen,Bellingen,2018,73.59,0.0,1.0,mapped_burn_positive,100.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2017.0,0.51,6.51,2.33,63.41,6.34,100.0,12946.0,598.5200000000001,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2019.0,-2.8,4.18,100.0,12.0,False,AASB15/1058 and lease regime,2017,2019
bellingen,Bellingen,2019,17265.35,1.0,1.0,mapped_burn_positive,10.0,Sentinel 2 (original mapping scope varies by year),listed_event_onset,listed_event_onset,2018.0,-12.43,3.19,1.46,68.81,3.42,100.0,12963.0,584.47,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2020.0,-1.99,7.34,85.21215164448908,12.0,False,AASB15/1058 and lease regime,2018,2020
bellingen,Bellingen,2020,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2019.0,-2.8,4.18,2.56,72.84,5.88,100.0,12996.0,586.1400000000001,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2021.0,8.77,9.9948,84.37282633897519,12.0,False,AASB15/1058 and lease regime,2019,2021
bellingen,Bellingen,2021,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2020.0,-1.99,7.34,2.17,58.37,5.2,85.21215164448908,13141.0,610.081,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2022.0,10.7,17.8243,59.784374538472896,12.0,False,AASB15/1058 and lease regime,2020,2022
bellingen,Bellingen,2022,22.76,0.0,0.0,mapped_burn_positive,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2021.0,8.77,9.9948,2.5806,53.84,7.5034,84.37282633897519,13197.0,618.8000000000001,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2023.0,5.61,19.4303,39.900935608145296,12.0,False,AASB15/1058 and lease regime,2021,2023
bellingen,Bellingen,2023,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2022.0,10.7,17.8243,2.7704,47.74,5.3941,59.784374538472896,13262.0,617.6800000000001,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2024.0,,,43.878833584715935,12.0,False,Six fiscal ratios not collected by OLG,2022,2024
bellingen,Bellingen,2024,,0.0,1.0,unknown_source_not_acquired,,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2023.0,5.61,19.4303,2.9226,56.15,4.3323,39.900935608145296,13278.0,617.6800000000001,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,,,,,,,,2023,2025
berrigan,Berrigan,2012,0.0,1.0,0.0,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,observed_positive_in_complete_published_list,no_listed_event_in_complete_published_list_not_physical_zero,,,,,,,,,,,,,,2013.0,-9.78,13.5899,99.80366492146597,12.0,False,Early OLG/TCorp definitions; revaluation exclusions described,2011,2013
berrigan,Berrigan,2013,0.0,,,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,unknown_incomplete_inventory_no_positive_record,2012.0,-2.19,,3.4489,51.94,34.078,100.0,8337.0,,12.0,Earlier measure excludes term deposits and uses different expense denominator; not converted,False,Early OLG/TCorp definitions; revaluation exclusions described,2014.0,7.1,19.8782,100.4172461752434,12.0,False,Pre-AASB15/1058,2012,2014
berrigan,Berrigan,2014,0.0,,,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,unknown_incomplete_inventory_no_positive_record,2013.0,-9.78,13.5899,4.6613,63.99,26.0345,99.80366492146597,8365.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Early OLG/TCorp definitions; revaluation exclusions described,2015.0,14.68,19.97,105.16351118760755,12.0,False,Pre-AASB15/1058,2013,2015
berrigan,Berrigan,2015,0.0,,,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,unknown_incomplete_inventory_no_positive_record,2014.0,7.1,19.8782,4.1924,61.23,31.3144,100.4172461752434,8413.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2016.0,22.54,23.9816,114.73390657680687,12.0,False,Pre-AASB15/1058,2014,2016
berrigan,Berrigan,2016,0.0,,1.0,verified_zero_mapped_burn_within_source_scope,100.0,Landsat 8,unknown_incomplete_inventory_no_positive_record,observed_positive_partial_inventory_count_lower_bound,2015.0,14.68,19.97,7.05,55.34,25.63,105.16351118760755,8416.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2017.0,18.24,27.97,103.89965792474344,12.0,False,Pre-AASB15/1058,2015,2017
berrigan,Berrigan,2017,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,100.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2016.0,22.54,23.9816,8.0779,53.93,34.8585,114.73390657680687,8572.0,1389.58,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2018.0,8.65,29.33,119.12017167381974,12.0,False,Pre-AASB15/1058,2016,2018
berrigan,Berrigan,2018,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,100.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2017.0,18.24,27.97,7.24,61.16,48.7,103.89965792474344,8664.0,1431.36,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2019.0,5.6,27.88,104.29225486455552,12.0,False,AASB15/1058 and lease regime,2017,2019
berrigan,Berrigan,2019,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2018.0,8.65,29.33,6.79,59.29,35.08,119.12017167381974,8707.0,1394.4299999999998,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2020.0,4.02,25.87,123.29867674858222,12.0,False,AASB15/1058 and lease regime,2018,2020
berrigan,Berrigan,2020,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2019.0,5.6,27.88,4.33,56.76,18.27,104.29225486455552,8750.0,1394.7399999999998,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2021.0,-2.0,11.2855,106.31455856558176,12.0,False,AASB15/1058 and lease regime,2019,2021
berrigan,Berrigan,2021,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2020.0,4.02,25.87,5.01,50.84,15.4,123.29867674858222,8784.0,1395.586,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2022.0,-5.9,23.0087,114.43240159726184,12.0,False,AASB15/1058 and lease regime,2020,2022
berrigan,Berrigan,2022,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2021.0,-2.0,11.2855,3.9414,53.26,10.1538,106.31455856558176,8612.0,1392.4,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2023.0,-9.95,24.4473,140.66774866682124,12.0,False,AASB15/1058 and lease regime,2021,2023
berrigan,Berrigan,2023,98.7,0.0,0.0,mapped_burn_positive,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2022.0,-5.9,23.0087,5.2154,47.26,16.3015,114.43240159726184,8653.0,1351.64,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2024.0,,,101.21261115602265,12.0,False,Six fiscal ratios not collected by OLG,2022,2024
berrigan,Berrigan,2024,,0.0,0.0,unknown_source_not_acquired,,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2023.0,-9.95,24.4473,4.4439,52.239999999999995,8.2568,140.66774866682124,8666.0,1350.84,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,,,,,,,,2023,2025
blacktown,Blacktown,2012,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,no_listed_event_in_complete_published_list_not_physical_zero,no_listed_event_in_complete_published_list_not_physical_zero,,,,,,,,,,,,,,2013.0,-7.91,16.1511,90.79561042524006,12.0,False,Early OLG/TCorp definitions; revaluation exclusions described,2011,2013
blacktown,Blacktown,2013,140.370316906893,1.0,,observed_positive_mapped_burn_within_source_scope,100.0,Landsat,observed_positive_partial_inventory_count_lower_bound,unknown_incomplete_inventory_no_positive_record,2012.0,-3.4299999999999997,,4.4039,45.12,,101.98268475016992,317598.0,,12.0,Earlier measure excludes term deposits and uses different expense denominator; not converted,False,Early OLG/TCorp definitions; revaluation exclusions described,2014.0,-4.46,18.6393,125.04706012623188,12.0,False,Pre-AASB15/1058,2012,2014
blacktown,Blacktown,2014,0.0,,1.0,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,observed_positive_partial_inventory_count_lower_bound,2013.0,-7.91,16.1511,4.2883,62.77,,90.79561042524006,325185.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Early OLG/TCorp definitions; revaluation exclusions described,2015.0,-2.61,16.93,98.55621223844724,12.0,False,Pre-AASB15/1058,2013,2015
