council_key,financial_year,year_start,category_id,category_label,stage,amount_aud,value_status,source_id,source_page,source_url,quality_status,scope_class,causal_eligible,reference_period_end,decision_date,decision_status
griffith,2019-20,2019,griffith:ippe_purchases_waste_fund,IPPE purchases Waste Fund,Q3,2534452.0,observed,griffith_q3,61,https://businesspapers.griffith.nsw.gov.au/Open/2020/05/CO_26052020_ATT_1267_PLANS.PDF,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,2020-05-26,approved_verified_minutes
griffith,2019-20,2019,griffith:ippe_purchases_waste_fund,IPPE purchases Waste Fund,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
griffith,2019-20,2019,griffith:ippe_purchases_water_fund,IPPE purchases Water Fund,B0,4458310.0,observed,griffith_2019_co_26112019_att_1080_excluded,77.0,https://businesspapers.griffith.nsw.gov.au/Open/2019/11/CO_26112019_ATT_1080_EXCLUDED.PDF,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
griffith,2019-20,2019,griffith:ippe_purchases_water_fund,IPPE purchases Water Fund,Q1,5679185.0,observed,griffith_2019_co_26112019_att_1080_excluded,77,https://businesspapers.griffith.nsw.gov.au/Open/2019/11/CO_26112019_ATT_1080_EXCLUDED.PDF,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
griffith,2019-20,2019,griffith:ippe_purchases_water_fund,IPPE purchases Water Fund,Q2,6149015.0,observed,griffith_2020_co_25022020_att_1261_excluded,18,https://businesspapers.griffith.nsw.gov.au/Open/2020/02/CO_25022020_ATT_1261_EXCLUDED.PDF,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,2020-02-25,approved_verified_minutes
griffith,2019-20,2019,griffith:ippe_purchases_water_fund,IPPE purchases Water Fund,Q3,5499640.0,observed,griffith_q3,61,https://businesspapers.griffith.nsw.gov.au/Open/2020/05/CO_26052020_ATT_1267_PLANS.PDF,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,2020-05-26,approved_verified_minutes
griffith,2019-20,2019,griffith:ippe_purchases_water_fund,IPPE purchases Water Fund,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
griffith,2019-20,2019,griffith:ippe_purchases_sewer_fund,IPPE purchases Sewer Fund,B0,1752410.0,observed,griffith_2019_co_26112019_att_1080_excluded,77.0,https://businesspapers.griffith.nsw.gov.au/Open/2019/11/CO_26112019_ATT_1080_EXCLUDED.PDF,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
griffith,2019-20,2019,griffith:ippe_purchases_sewer_fund,IPPE purchases Sewer Fund,Q1,2122495.0,observed,griffith_2019_co_26112019_att_1080_excluded,77,https://businesspapers.griffith.nsw.gov.au/Open/2019/11/CO_26112019_ATT_1080_EXCLUDED.PDF,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
griffith,2019-20,2019,griffith:ippe_purchases_sewer_fund,IPPE purchases Sewer Fund,Q2,2153424.0,observed,griffith_2020_co_25022020_att_1261_excluded,18,https://businesspapers.griffith.nsw.gov.au/Open/2020/02/CO_25022020_ATT_1261_EXCLUDED.PDF,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,2020-02-25,approved_verified_minutes
griffith,2019-20,2019,griffith:ippe_purchases_sewer_fund,IPPE purchases Sewer Fund,Q3,2166269.0,observed,griffith_q3,61,https://businesspapers.griffith.nsw.gov.au/Open/2020/05/CO_26052020_ATT_1267_PLANS.PDF,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,2020-05-26,approved_verified_minutes
griffith,2019-20,2019,griffith:ippe_purchases_sewer_fund,IPPE purchases Sewer Fund,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
griffith,2019-20,2019,griffith:ippe_purchases_consolidated,IPPE purchases Consolidated,B0,40932455.0,observed,griffith_2019_co_26112019_att_1080_excluded,77.0,https://businesspapers.griffith.nsw.gov.au/Open/2019/11/CO_26112019_ATT_1080_EXCLUDED.PDF,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
griffith,2019-20,2019,griffith:ippe_purchases_consolidated,IPPE purchases Consolidated,Q1,48535638.0,observed,griffith_2019_co_26112019_att_1080_excluded,77,https://businesspapers.griffith.nsw.gov.au/Open/2019/11/CO_26112019_ATT_1080_EXCLUDED.PDF,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
griffith,2019-20,2019,griffith:ippe_purchases_consolidated,IPPE purchases Consolidated,Q2,49468828.0,observed,griffith_2020_co_25022020_att_1261_excluded,18,https://businesspapers.griffith.nsw.gov.au/Open/2020/02/CO_25022020_ATT_1261_EXCLUDED.PDF,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,2020-02-25,approved_verified_minutes
griffith,2019-20,2019,griffith:ippe_purchases_consolidated,IPPE purchases Consolidated,Q3,34700588.0,observed,griffith_q3,61,https://businesspapers.griffith.nsw.gov.au/Open/2020/05/CO_26052020_ATT_1267_PLANS.PDF,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,2020-05-26,approved_verified_minutes
griffith,2019-20,2019,griffith:ippe_purchases_consolidated,IPPE purchases Consolidated,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
waggawagga,2021-22,2021,waggawagga:one_off,One-off,B0,,missing_not_reconstructed,,,,usable_totals_component_movement_conflict,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
waggawagga,2021-22,2021,waggawagga:one_off,One-off,Q1,100965860.0,observed,wagga_q1,Capital Works Summary,https://meetings.wagga.nsw.gov.au/Open/2021/10/OC_25102021_AGN_4814_AT.htm,usable_totals_component_movement_conflict,mixed_or_unverified,False,2021-09-30,2021-10-25,approved_verified_minutes
waggawagga,2021-22,2021,waggawagga:one_off,One-off,Q2,112538554.0,observed,wagga_q2,Capital Works Summary,https://meetings.wagga.nsw.gov.au/Open/2022/01/OC_31012022_AGN_4855_AT.htm,usable_totals_component_movement_conflict,mixed_or_unverified,False,2021-12-31,2022-01-31,approved_verified_minutes
waggawagga,2021-22,2021,waggawagga:one_off,One-off,Q3,108824760.0,observed,wagga_q3,Capital Works Summary,https://meetings.wagga.nsw.gov.au/Open/2022/04/OC_11042022_AGN_4870_AT.HTM,usable_totals_component_movement_conflict,mixed_or_unverified,False,2022-03-31,2022-04-11,approved_verified_minutes
waggawagga,2021-22,2021,waggawagga:one_off,One-off,ACTUAL,,missing_not_reconstructed,,,,usable_totals_component_movement_conflict,mixed_or_unverified,False,,,
waggawagga,2021-22,2021,waggawagga:recurrent,Recurrent,B0,,missing_not_reconstructed,,,,usable_totals_component_movement_conflict,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
waggawagga,2021-22,2021,waggawagga:recurrent,Recurrent,Q1,19545988.0,observed,wagga_q1,Capital Works Summary,https://meetings.wagga.nsw.gov.au/Open/2021/10/OC_25102021_AGN_4814_AT.htm,usable_totals_component_movement_conflict,mixed_or_unverified,False,2021-09-30,2021-10-25,approved_verified_minutes
waggawagga,2021-22,2021,waggawagga:recurrent,Recurrent,Q2,19515432.0,observed,wagga_q2,Capital Works Summary,https://meetings.wagga.nsw.gov.au/Open/2022/01/OC_31012022_AGN_4855_AT.htm,usable_totals_component_movement_conflict,mixed_or_unverified,False,2021-12-31,2022-01-31,approved_verified_minutes
waggawagga,2021-22,2021,waggawagga:recurrent,Recurrent,Q3,19546933.0,observed,wagga_q3,Capital Works Summary,https://meetings.wagga.nsw.gov.au/Open/2022/04/OC_11042022_AGN_4870_AT.HTM,usable_totals_component_movement_conflict,mixed_or_unverified,False,2022-03-31,2022-04-11,approved_verified_minutes
waggawagga,2021-22,2021,waggawagga:recurrent,Recurrent,ACTUAL,,missing_not_reconstructed,,,,usable_totals_component_movement_conflict,mixed_or_unverified,False,,,
waggawagga,2021-22,2021,waggawagga:pending,Pending,B0,,missing_not_reconstructed,,,,usable_totals_component_movement_conflict,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
waggawagga,2021-22,2021,waggawagga:pending,Pending,Q1,38265506.0,observed,wagga_q1,Capital Works Summary,https://meetings.wagga.nsw.gov.au/Open/2021/10/OC_25102021_AGN_4814_AT.htm,usable_totals_component_movement_conflict,mixed_or_unverified,False,2021-09-30,2021-10-25,approved_verified_minutes
waggawagga,2021-22,2021,waggawagga:pending,Pending,Q2,399000.0,observed,wagga_q2,Capital Works Summary,https://meetings.wagga.nsw.gov.au/Open/2022/01/OC_31012022_AGN_4855_AT.htm,usable_totals_component_movement_conflict,mixed_or_unverified,False,2021-12-31,2022-01-31,approved_verified_minutes
waggawagga,2021-22,2021,waggawagga:pending,Pending,Q3,42000.0,observed,wagga_q3,Capital Works Summary,https://meetings.wagga.nsw.gov.au/Open/2022/04/OC_11042022_AGN_4870_AT.HTM,usable_totals_component_movement_conflict,mixed_or_unverified,False,2022-03-31,2022-04-11,approved_verified_minutes
waggawagga,2021-22,2021,waggawagga:pending,Pending,ACTUAL,,missing_not_reconstructed,,,,usable_totals_component_movement_conflict,mixed_or_unverified,False,,,
waggawagga,2021-22,2021,waggawagga:total_capital_works,Total Capital Works,B0,,missing_not_reconstructed,,,,usable_totals_component_movement_conflict,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
waggawagga,2021-22,2021,waggawagga:total_capital_works,Total Capital Works,Q1,158777354.0,observed,wagga_q1,Capital Works Summary,https://meetings.wagga.nsw.gov.au/Open/2021/10/OC_25102021_AGN_4814_AT.htm,usable_totals_component_movement_conflict,mixed_or_unverified,False,2021-09-30,2021-10-25,approved_verified_minutes
waggawagga,2021-22,2021,waggawagga:total_capital_works,Total Capital Works,Q2,132452986.0,observed,wagga_q2,Capital Works Summary,https://meetings.wagga.nsw.gov.au/Open/2022/01/OC_31012022_AGN_4855_AT.htm,usable_totals_component_movement_conflict,mixed_or_unverified,False,2021-12-31,2022-01-31,approved_verified_minutes
waggawagga,2021-22,2021,waggawagga:total_capital_works,Total Capital Works,Q3,128413693.0,observed,wagga_q3,Capital Works Summary,https://meetings.wagga.nsw.gov.au/Open/2022/04/OC_11042022_AGN_4870_AT.HTM,usable_totals_component_movement_conflict,mixed_or_unverified,False,2022-03-31,2022-04-11,approved_verified_minutes
waggawagga,2021-22,2021,waggawagga:total_capital_works,Total Capital Works,ACTUAL,,missing_not_reconstructed,,,,usable_totals_component_movement_conflict,mixed_or_unverified,False,,,
lismore,2021-22,2021,lismore:new_other,New Other,B0,0.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
lismore,2021-22,2021,lismore:new_other,New Other,Q1,57700.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-09-30,2021-11-09,approved_verified_minutes
lismore,2021-22,2021,lismore:new_other,New Other,Q2,1035700.0,quarantined_source_conflict,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-12-31,2022-02-16,approved_verified_minutes
lismore,2021-22,2021,lismore:new_other,New Other,Q3,959300.0,quarantined_source_conflict,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2022-03-31,2022-05-10,approved_verified_minutes
lismore,2021-22,2021,lismore:new_other,New Other,ACTUAL,,missing_not_reconstructed,,,,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,
lismore,2021-22,2021,lismore:new_plant_and_equipment,New Plant and Equipment,B0,0.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
lismore,2021-22,2021,lismore:new_plant_and_equipment,New Plant and Equipment,Q1,0.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-09-30,2021-11-09,approved_verified_minutes
lismore,2021-22,2021,lismore:new_plant_and_equipment,New Plant and Equipment,Q2,0.0,quarantined_source_conflict,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-12-31,2022-02-16,approved_verified_minutes
lismore,2021-22,2021,lismore:new_plant_and_equipment,New Plant and Equipment,Q3,35000.0,quarantined_source_conflict,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2022-03-31,2022-05-10,approved_verified_minutes
lismore,2021-22,2021,lismore:new_plant_and_equipment,New Plant and Equipment,ACTUAL,,missing_not_reconstructed,,,,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,
