project_id,year_start,required_field,status,reason,next_action
ballina:reference:6503,2019,Q2_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6503,2019,Q3_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6503,2019,original_adoption_document,plan_recovered_exact_adoption_resolution_unverified,Original-year plan allocation corroborated against retrospective original estimate,Verify contemporaneous adoption resolution and publication date; retain scope checks
ballina:reference:6503,2019,expenditure_accounting_basis,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6503,2019,crossyear_asset_scope,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6503,2019,damage_access_assessment,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6503,2019,event_overlap_screen,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6531,2019,Q1_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6531,2019,Q2_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6531,2019,Q3_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6531,2019,original_adoption_document,plan_recovered_exact_adoption_resolution_unverified,Original-year plan allocation corroborated against retrospective original estimate,Verify contemporaneous adoption resolution and publication date; retain scope checks
ballina:reference:6531,2019,expenditure_accounting_basis,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6531,2019,crossyear_asset_scope,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6531,2019,damage_access_assessment,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6531,2019,event_overlap_screen,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2372,2019,Q1_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2372,2019,Q2_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2372,2019,Q3_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2372,2019,original_adoption_document,plan_recovered_exact_adoption_resolution_unverified,Original-year plan allocation corroborated against retrospective original estimate,Verify contemporaneous adoption resolution and publication date; retain scope checks
ballina:reference:2372,2019,expenditure_accounting_basis,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2372,2019,crossyear_asset_scope,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2372,2019,damage_access_assessment,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2372,2019,event_overlap_screen,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2160,2017,Q1_amount_aud,amount_recovered_report_noted_no_new_approval,Minutes note report and approve listed other amendments; skate estimate is reported not newly approved,Trace original/carryover authorisation; retain scope and damage checks
ballina:reference:2160,2017,Q2_amount_aud,amount_recovered_report_noted_no_new_approval,Minutes note report and approve listed other amendments; skate estimate is reported not newly approved,Trace original/carryover authorisation; retain scope and damage checks
ballina:reference:2160,2017,Q3_amount_aud,amount_and_decision_verified,50000 adopted26April2018 in resolution260418/18,"Retain original allocation, scope, damage and accounting checks"
ballina:reference:2160,2017,original_adoption_document,not_recovered_search_incomplete,Annual report only; reference2160 also labels cemetery project. Initial adoption resolution found but original allocation attachment not yet verified.,Retrieve original exhibited plan and quarterly capital schedules; match category and name and audit exposure
ballina:reference:2160,2017,expenditure_accounting_basis,not_recovered_search_incomplete,Annual report only; reference2160 also labels cemetery project. Initial adoption resolution found but original allocation attachment not yet verified.,Retrieve original exhibited plan and quarterly capital schedules; match category and name and audit exposure
ballina:reference:2160,2017,crossyear_asset_scope,not_recovered_search_incomplete,Annual report only; reference2160 also labels cemetery project. Initial adoption resolution found but original allocation attachment not yet verified.,Retrieve original exhibited plan and quarterly capital schedules; match category and name and audit exposure
ballina:reference:2160,2017,damage_access_assessment,not_recovered_search_incomplete,Annual report only; reference2160 also labels cemetery project. Initial adoption resolution found but original allocation attachment not yet verified.,Retrieve original exhibited plan and quarterly capital schedules; match category and name and audit exposure
ballina:reference:2160,2017,event_overlap_screen,not_recovered_search_incomplete,Annual report only; reference2160 also labels cemetery project. Initial adoption resolution found but original allocation attachment not yet verified.,Retrieve original exhibited plan and quarterly capital schedules; match category and name and audit exposure
